,averaged daily return,averaged daily return after transaction cost
2018-06-13,-0.012165184659391214,-0.012165184659391214
2018-06-14,-0.008232969308536585,-0.008845872534343036
2018-06-15,-0.00896909579499137,-0.00896909579499137
2018-06-19,-0.06033706461275878,-0.06033706461275878
2018-06-20,0.007149940631786296,0.007149940631786296
2018-06-21,-0.012564310532871197,-0.012564310532871197
2018-06-22,0.011173030484205992,0.010439697150872658
2018-06-25,-0.014090575605078445,-0.014090575605078445
2018-06-26,0.005042134967834891,0.005042134967834891
2018-06-27,-0.01890196932191588,-0.01890196932191588
2018-06-28,-0.013107413314623267,-0.013107413314623267
2018-06-29,0.030594566201477696,0.030094566201477695
2018-07-02,-0.03338468782510608,-0.03338468782510608
2018-07-03,0.00527051549431837,0.00527051549431837
2018-07-04,-0.014250973023518581,-0.014250973023518581
2018-07-05,-0.010677114484090061,-0.010677114484090061
2018-07-06,0.008732761522867508,0.008281148619641701
2018-07-09,0.031398893621896795,0.031398893621896795
2018-07-10,0.00666381234771766,0.00666381234771766
2018-07-11,-0.02094317022148383,-0.02094317022148383
2018-07-12,0.026521485289677602,0.026521485289677602
2018-07-13,0.0041047393370058005,0.003524094175715478
2018-07-16,0.0010419999675318062,0.0010419999675318062
2018-07-17,0.010167571557223169,0.010167571557223169
2018-07-18,-0.011303212633107665,-0.011303212633107665
2018-07-19,-0.0043917728973023136,-0.0043917728973023136
2018-07-20,0.01155120530768329,0.011228624662522
2018-07-23,0.017109110946578396,0.017109110946578396
2018-07-24,0.02100242884254607,0.02100242884254607
2018-07-25,-0.0063963436677052996,-0.0063963436677052996
2018-07-26,-0.009536866035132197,-0.009536866035132197
2018-07-27,-0.010348293104392689,-0.010864422136650754
2018-07-30,-0.01405497650011633,-0.01405497650011633
2018-07-31,0.0016419504611765979,0.0016419504611765979
2018-08-01,-0.02073445391773446,-0.02073445391773446
2018-08-02,-0.025650539009182887,-0.025650539009182887
2018-08-03,-0.026450594086660825,-0.02696672311891889
2018-08-06,-0.026216592951413847,-0.026216592951413847
2018-08-07,0.02650346776911795,0.02650346776911795
2018-08-08,-0.025565204066976842,-0.025565204066976842
2018-08-09,0.026532475659222683,0.026532475659222683
2018-08-10,0.0037962383255264855,0.0035704318739135823
2018-08-13,0.0020765549431567823,0.0020765549431567823
2018-08-14,-0.001896149494694566,-0.001896149494694566
2018-08-15,-0.028027792942738074,-0.028027792942738074
2018-08-16,-0.008438757918405008,-0.008438757918405008
2018-08-17,-0.014212935440573584,-0.014681685440573584
2018-08-20,0.00855669610852578,0.00855669610852578
2018-08-21,0.01798150280043712,0.01798150280043712
2018-08-22,-0.012791103870175392,-0.012791103870175392
2018-08-23,0.009664217604529781,0.009664217604529781
2018-08-24,-0.004600482434163929,-0.00524564372448651
2018-08-27,0.03011651167364778,0.03011651167364778
2018-08-28,0.005005706563563454,0.005005706563563454
2018-08-29,-0.009305941040387183,-0.009305941040387183
2018-08-30,-0.014226911334500839,-0.014226911334500839
2018-08-31,-0.011361779478110344,-0.012006940768432924
2018-09-03,-0.0054811911826811,-0.0054811911826811
2018-09-04,0.013070195804131211,0.013070195804131211
2018-09-05,-0.018865630351364217,-0.018865630351364217
2018-09-06,-0.01619843538368145,-0.01619843538368145
2018-09-07,0.0014654533559673472,0.0010138404527415407
2018-09-10,-0.020899445585628704,-0.020899445585628704
2018-09-11,-0.0020556154932505543,-0.0020556154932505543
2018-09-12,-0.00614440903850426,-0.00614440903850426
2018-09-13,0.010970630089454434,0.010970630089454434
2018-09-14,-0.0025529040685080295,-0.003004516971733836
2018-09-17,-0.022285838073769052,-0.022285838073769052
2018-09-18,0.025765009311400775,0.025765009311400775
2018-09-19,0.013310966666527396,0.013310966666527396
2018-09-20,0.0011484673809730953,0.0011484673809730953
2018-09-21,0.03216481121532326,0.03184223057016197
2018-09-25,-0.007811265107434845,-0.007811265107434845
2018-09-26,0.01319435010873127,0.01319435010873127
2018-09-27,-0.013400282909432707,-0.013400282909432707
2018-09-28,0.011541389888678444,0.011541389888678444
2018-10-08,-0.05956212530015897,-0.06020728659048155
2018-10-09,0.0015324167334852439,0.0015324167334852439
2018-10-10,-0.013306087713228422,-0.013306087713228422
2018-10-11,-0.07211471219325512,-0.07211471219325512
2018-10-12,0.0032215124360021477,0.0032215124360021477
2018-10-15,-0.013726003768148523,-0.014048584413309813
2018-10-16,-0.017625621935425165,-0.017625621935425165
2018-10-17,0.009108694410953879,0.009108694410953879
2018-10-18,-0.02763798429440842,-0.02763798429440842
2018-10-19,0.02669950558072134,0.02669950558072134
2018-10-22,0.0514342513150336,0.05111167066987231
2018-10-23,-0.03315059632754306,-0.03315059632754306
2018-10-24,-0.0033710537951003104,-0.0033710537951003104
2018-10-25,-0.009761341246687356,-0.009761341246687356
2018-10-26,0.003464762237288617,0.003464762237288617
2018-10-29,-0.031362669257109635,-0.031878798289367696
2018-10-30,0.003691729792896322,0.003691729792896322
2018-10-31,0.02129191112311989,0.02129191112311989
2018-11-01,0.01739366686281043,0.01739366686281043
2018-11-02,0.05493568495279212,0.05493568495279212
2018-11-05,-0.006463119941136962,-0.006914732844362768
2018-11-06,-0.01483229707364057,-0.01483229707364057
2018-11-07,0.00039976331843945674,0.00039976331843945674
2018-11-08,-0.011261453490644679,-0.011261453490644679
2018-11-09,-0.009248064942809976,-0.009248064942809976
2018-11-12,0.022826815523052733,0.022375202619826926
2018-11-13,0.015039161186070071,0.015039161186070071
2018-11-14,-0.006409342974380688,-0.006409342974380688
2018-11-15,0.010790775294989991,0.010790775294989991
2018-11-16,0.004264572579732844,0.004264572579732844
2018-11-19,0.008216449561719276,0.008022901174622501
2018-11-20,-0.02362210207762213,-0.02362210207762213
2018-11-21,-0.0037996512046424525,-0.0037996512046424525
2018-11-22,-0.0009242244730287944,-0.0009242244730287944
2018-11-23,-0.036480332730551256,-0.036480332730551256
2018-11-26,-0.004476573978684691,-0.004799154623845981
2018-11-27,0.004148641453946047,0.004148641453946047
2018-11-28,0.010071342771915195,0.010071342771915195
2018-11-29,-0.025211750284966312,-0.025211750284966312
2018-11-30,0.015226175982912852,0.015226175982912852
2018-12-03,0.03368280066026684,0.033231187757041036
2018-12-04,0.007091775989441422,0.007091775989441422
2018-12-05,0.0015120461571361062,0.0015120461571361062
2018-12-06,-0.021639130911970124,-0.021639130911970124
2018-12-07,-0.001576202933078845,-0.001576202933078845
2018-12-10,-0.013161970141173379,-0.013484550786334669
2018-12-11,0.00632239601548892,0.00632239601548892
2018-12-12,0.000725950975447394,0.000725950975447394
2018-12-13,0.011157877299916989,0.011157877299916989
2018-12-14,-0.023330115028666384,-0.023330115028666384
2018-12-17,0.0028556917594516123,0.002436336920741935
2018-12-18,-0.008996945958737155,-0.008996945958737155
2018-12-19,-0.016971020463112805,-0.016971020463112805
2018-12-20,-0.0027739342598590852,-0.0027739342598590852
2018-12-21,-0.0196090500565583,-0.0196090500565583
