Date,High,Low,Open,Close,Volume,Adj Close
2019-07-29,11.0600004196167,10.859999656677246,11.0,11.020000457763672,625000,11.020000457763672
2019-07-30,11.0,10.640000343322754,10.979999542236328,10.9399995803833,1063500,10.9399995803833
2019-07-31,11.0600004196167,10.859999656677246,10.979999542236328,11.0,802900,11.0
2019-08-01,11.0600004196167,10.699999809265137,10.979999542236328,10.9399995803833,1675500,10.9399995803833
2019-08-02,11.020000457763672,10.5600004196167,10.5600004196167,10.960000038146973,1340000,10.960000038146973
2019-08-05,10.960000038146973,10.479999542236328,10.520000457763672,10.619999885559082,643500,10.619999885559082
2019-08-06,10.760000228881836,9.640000343322754,10.5,10.739999771118164,1936900,10.739999771118164
2019-08-07,10.5,10.119999885559082,10.399999618530273,10.260000228881836,134000,10.260000228881836
2019-08-08,10.9399995803833,10.199999809265137,10.199999809265137,10.600000381469727,505000,10.600000381469727
2019-08-09,10.899999618530273,10.5,10.520000457763672,10.699999809265137,424500,10.699999809265137
2019-08-12,10.760000228881836,10.399999618530273,10.680000305175781,10.720000267028809,275000,10.720000267028809
2019-08-13,10.699999809265137,10.399999618530273,10.5,10.5600004196167,209000,10.5600004196167
2019-08-14,10.979999542236328,10.220000267028809,10.600000381469727,10.220000267028809,570132,10.220000267028809
2019-08-15,10.5,9.800000190734863,10.0,10.140000343322754,479000,10.140000343322754
2019-08-16,10.479999542236328,9.949999809265137,10.199999809265137,9.979999542236328,219000,9.979999542236328
2019-08-19,11.4399995803833,10.579999923706055,10.579999923706055,11.0,2523000,11.0
2019-08-20,11.279999732971191,10.9399995803833,11.0,10.979999542236328,1416500,10.979999542236328
2019-08-21,13.34000015258789,10.979999542236328,10.979999542236328,12.9399995803833,7007000,12.9399995803833
2019-08-22,13.15999984741211,12.0,12.880000114440918,12.199999809265137,2503501,12.199999809265137
2019-08-23,12.539999961853027,11.579999923706055,12.180000305175781,12.380000114440918,1207500,12.380000114440918
2019-08-26,13.079999923706055,11.640000343322754,12.039999961853027,12.579999923706055,2101000,12.579999923706055
2019-08-27,12.979999542236328,12.380000114440918,12.5,12.600000381469727,965500,12.600000381469727
2019-08-28,12.880000114440918,12.600000381469727,12.65999984741211,12.880000114440918,851500,12.880000114440918
2019-08-29,13.720000267028809,12.520000457763672,12.899999618530273,12.579999923706055,2368500,12.579999923706055
2019-08-30,13.100000381469727,12.539999961853027,12.579999923706055,12.600000381469727,746000,12.600000381469727
2019-09-02,12.979999542236328,12.460000038146973,12.600000381469727,12.739999771118164,430000,12.739999771118164
2019-09-03,12.739999771118164,12.0,12.699999809265137,12.359999656677246,1416000,12.359999656677246
2019-09-04,12.520000457763672,12.180000305175781,12.399999618530273,12.399999618530273,1365500,12.399999618530273
2019-09-05,12.600000381469727,12.380000114440918,12.600000381469727,12.399999618530273,778000,12.399999618530273
2019-09-06,12.539999961853027,12.199999809265137,12.5,12.479999542236328,1684500,12.479999542236328
2019-09-09,14.0,12.539999961853027,13.300000190734863,12.800000190734863,4257000,12.800000190734863
2019-09-10,13.199999809265137,12.520000457763672,12.779999732971191,13.0,2369000,13.0
2019-09-11,12.920000076293945,12.199999809265137,12.920000076293945,12.300000190734863,1005500,12.300000190734863
2019-09-12,12.5,11.960000038146973,12.220000267028809,12.300000190734863,655157,12.300000190734863
2019-09-13,12.5,12.220000267028809,12.279999732971191,12.300000190734863,338000,12.300000190734863
2019-09-16,12.960000038146973,12.5,12.5,12.520000457763672,2079500,12.520000457763672
2019-09-17,12.720000267028809,12.220000267028809,12.380000114440918,12.319999694824219,620500,12.319999694824219
2019-09-18,13.079999923706055,12.380000114440918,12.399999618530273,12.619999885559082,1867500,12.619999885559082
2019-09-19,13.84000015258789,12.640000343322754,12.640000343322754,12.960000038146973,3153500,12.960000038146973
2019-09-20,13.800000190734863,13.079999923706055,13.380000114440918,13.460000038146973,3146450,13.460000038146973
2019-09-23,13.800000190734863,13.100000381469727,13.579999923706055,13.239999771118164,4153500,13.239999771118164
2019-09-24,13.699999809265137,13.199999809265137,13.479999542236328,13.600000381469727,4131000,13.600000381469727
2019-09-25,13.720000267028809,12.960000038146973,13.720000267028809,13.119999885559082,3543510,13.119999885559082
2019-09-26,13.460000038146973,12.899999618530273,13.460000038146973,13.0,1947500,13.0
2019-09-27,13.020000457763672,12.720000267028809,13.020000457763672,12.720000267028809,1771000,12.720000267028809
2019-09-30,12.720000267028809,12.15999984741211,12.720000267028809,12.5600004196167,2066000,12.5600004196167
2019-10-02,12.640000343322754,12.199999809265137,12.460000038146973,12.380000114440918,2596000,12.380000114440918
2019-10-03,12.720000267028809,12.260000228881836,12.279999732971191,12.539999961853027,1899500,12.539999961853027
2019-10-04,13.239999771118164,12.5,12.680000305175781,12.800000190734863,2262000,12.800000190734863
2019-10-08,12.960000038146973,12.600000381469727,12.800000190734863,12.699999809265137,1323500,12.699999809265137
2019-10-09,12.880000114440918,12.100000381469727,12.880000114440918,12.420000076293945,2162500,12.420000076293945
2019-10-10,12.479999542236328,12.15999984741211,12.4399995803833,12.34000015258789,201000,12.34000015258789
