Date,High,Low,Open,Close,Volume,Adj Close
2019-07-29,3.819999933242798,3.700000047683716,3.7899999618530273,3.75,1328000,3.75
2019-07-30,3.799999952316284,3.7100000381469727,3.7799999713897705,3.7300000190734863,1938000,3.7300000190734863
2019-07-31,3.7799999713897705,3.700000047683716,3.7200000286102295,3.7799999713897705,1052000,3.7799999713897705
2019-08-01,3.7799999713897705,3.7100000381469727,3.7799999713897705,3.759999990463257,1376000,3.759999990463257
2019-08-02,3.740000009536743,3.640000104904175,3.7100000381469727,3.6600000858306885,678000,3.6600000858306885
2019-08-05,3.6500000953674316,3.549999952316284,3.5999999046325684,3.5799999237060547,1112000,3.5799999237060547
2019-08-06,3.5,3.4000000953674316,3.5,3.4800000190734863,1196000,3.4800000190734863
2019-08-07,3.5299999713897705,3.4200000762939453,3.4700000286102295,3.4800000190734863,1092000,3.4800000190734863
2019-08-08,3.5399999618530273,3.4800000190734863,3.5,3.509999990463257,1274000,3.509999990463257
2019-08-09,3.630000114440918,3.4600000381469727,3.630000114440918,3.5,1160000,3.5
2019-08-12,3.559999942779541,3.450000047683716,3.5199999809265137,3.490000009536743,614000,3.490000009536743
2019-08-13,3.4600000381469727,3.3499999046325684,3.430000066757202,3.369999885559082,2378000,3.369999885559082
2019-08-14,3.4800000190734863,3.3499999046325684,3.450000047683716,3.4000000953674316,1074000,3.4000000953674316
2019-08-15,3.4600000381469727,3.3299999237060547,3.3299999237060547,3.450000047683716,1066000,3.450000047683716
2019-08-16,3.450000047683716,3.369999885559082,3.4000000953674316,3.440000057220459,576000,3.440000057220459
2019-08-19,3.5999999046325684,3.490000009536743,3.569999933242798,3.549999952316284,1238000,3.549999952316284
2019-08-20,3.5899999141693115,3.5,3.5399999618530273,3.549999952316284,1608000,3.549999952316284
2019-08-21,3.5899999141693115,3.5299999713897705,3.5799999237060547,3.5799999237060547,778000,3.5799999237060547
2019-08-22,3.630000114440918,3.549999952316284,3.5899999141693115,3.619999885559082,1078000,3.619999885559082
2019-08-23,3.6500000953674316,3.5799999237060547,3.609999895095825,3.6500000953674316,1040000,3.6500000953674316
2019-08-26,3.680000066757202,3.549999952316284,3.569999933242798,3.680000066757202,1474000,3.680000066757202
2019-08-27,3.859999895095825,3.680000066757202,3.690000057220459,3.809999942779541,3440000,3.809999942779541
2019-08-28,3.880000114440918,3.680000066757202,3.8299999237060547,3.799999952316284,1646000,3.799999952316284
2019-08-29,3.869999885559082,3.75,3.799999952316284,3.8399999141693115,3394000,3.8399999141693115
2019-08-30,3.9800000190734863,3.8299999237060547,3.8299999237060547,3.9700000286102295,6516000,3.9700000286102295
2019-09-02,4.179999828338623,3.950000047683716,3.9800000190734863,4.130000114440918,6152000,4.130000114440918
2019-09-03,4.179999828338623,3.9000000953674316,4.130000114440918,3.950000047683716,6582000,3.950000047683716
2019-09-04,4.199999809265137,3.9000000953674316,4.010000228881836,4.199999809265137,3720000,4.199999809265137
2019-09-05,4.300000190734863,4.079999923706055,4.199999809265137,4.170000076293945,3064000,4.170000076293945
2019-09-06,4.190000057220459,4.079999923706055,4.190000057220459,4.159999847412109,3030000,4.159999847412109
2019-09-09,4.289999961853027,4.130000114440918,4.159999847412109,4.139999866485596,4546000,4.139999866485596
2019-09-10,4.190000057220459,3.9000000953674316,4.079999923706055,4.0,2082000,4.0
2019-09-11,4.090000152587891,3.799999952316284,3.950000047683716,3.8299999237060547,2188000,3.8299999237060547
2019-09-12,3.9000000953674316,3.7899999618530273,3.819999933242798,3.859999895095825,2246000,3.859999895095825
2019-09-13,3.9200000762939453,3.799999952316284,3.809999942779541,3.9000000953674316,1246000,3.9000000953674316
2019-09-16,3.9800000190734863,3.859999895095825,3.859999895095825,3.940000057220459,2606000,3.940000057220459
2019-09-17,4.0,3.890000104904175,3.9100000858306885,3.890000104904175,1162000,3.890000104904175
2019-09-18,3.9600000381469727,3.7699999809265137,3.9600000381469727,3.8499999046325684,3422000,3.8499999046325684
2019-09-19,4.050000190734863,3.8499999046325684,3.8499999046325684,3.9100000858306885,3508000,3.9100000858306885
2019-09-20,3.9800000190734863,3.8499999046325684,3.890000104904175,3.890000104904175,1508000,3.890000104904175
2019-09-23,4.050000190734863,3.8499999046325684,3.8499999046325684,3.9200000762939453,2934000,3.9200000762939453
2019-09-24,4.079999923706055,3.9000000953674316,3.950000047683716,4.039999961853027,3672000,4.039999961853027
2019-09-25,4.099999904632568,3.950000047683716,4.099999904632568,3.9700000286102295,1660000,3.9700000286102295
2019-09-26,4.039999961853027,3.869999885559082,3.9800000190734863,3.869999885559082,2234000,3.869999885559082
2019-09-27,3.9800000190734863,3.869999885559082,3.869999885559082,3.940000057220459,1648000,3.940000057220459
2019-09-30,3.990000009536743,3.8399999141693115,3.9800000190734863,3.940000057220459,1728000,3.940000057220459
2019-10-02,4.0,3.869999885559082,3.890000104904175,3.950000047683716,1226000,3.950000047683716
2019-10-03,3.950000047683716,3.8499999046325684,3.8499999046325684,3.940000057220459,1136000,3.940000057220459
2019-10-04,4.03000020980835,3.859999895095825,3.950000047683716,3.9200000762939453,1100000,3.9200000762939453
2019-10-08,4.079999923706055,3.869999885559082,3.869999885559082,4.050000190734863,3462000,4.050000190734863
2019-10-09,4.099999904632568,3.9700000286102295,4.019999980926514,4.0,1402000,4.0
2019-10-10,4.059999942779541,3.9700000286102295,4.019999980926514,4.0,110000,4.0
