Date,High,Low,Open,Close,Volume,Adj Close
2019-07-29,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,9.729999542236328
2019-07-30,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,9.729999542236328
2019-07-31,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,9.729999542236328
2019-08-01,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,9.729999542236328
2019-08-02,9.699999809265137,0.7799999713897705,9.699999809265137,1.0499999523162842,674555747,1.0499999523162842
2019-08-05,1.0399999618530273,0.5,1.0199999809265137,0.5099999904632568,427768542,0.5099999904632568
2019-08-06,0.6399999856948853,0.41999998688697815,0.45500001311302185,0.46000000834465027,348450000,0.46000000834465027
2019-08-07,0.5299999713897705,0.45500001311302185,0.48500001430511475,0.4749999940395355,119182580,0.4749999940395355
2019-08-08,0.5600000023841858,0.4699999988079071,0.47999998927116394,0.5600000023841858,118761760,0.5600000023841858
2019-08-09,0.7200000286102295,0.5699999928474426,0.6200000047683716,0.6000000238418579,362647000,0.6000000238418579
2019-08-12,0.6100000143051147,0.49000000953674316,0.5699999928474426,0.4950000047683716,99332000,0.4950000047683716
2019-08-13,0.5099999904632568,0.4300000071525574,0.4749999940395355,0.4449999928474426,80862000,0.4449999928474426
2019-08-14,0.5099999904632568,0.4350000023841858,0.4650000035762787,0.46000000834465027,117062000,0.46000000834465027
2019-08-15,0.4699999988079071,0.4350000023841858,0.4449999928474426,0.4449999928474426,35932000,0.4449999928474426
2019-08-16,0.44999998807907104,0.42500001192092896,0.4399999976158142,0.4300000071525574,28936000,0.4300000071525574
2019-08-19,0.48500001430511475,0.4399999976158142,0.4650000035762787,0.45500001311302185,39606000,0.45500001311302185
2019-08-20,0.4650000035762787,0.4300000071525574,0.46000000834465027,0.4399999976158142,18818000,0.4399999976158142
2019-08-21,0.5699999928474426,0.42500001192092896,0.4399999976158142,0.5600000023841858,152418000,0.5600000023841858
2019-08-22,0.6700000166893005,0.550000011920929,0.550000011920929,0.5699999928474426,187064000,0.5699999928474426
2019-08-23,0.6000000238418579,0.49000000953674316,0.5799999833106995,0.5099999904632568,66058000,0.5099999904632568
2019-08-26,0.5699999928474426,0.4650000035762787,0.47999998927116394,0.5299999713897705,52562000,0.5299999713897705
2019-08-27,0.6000000238418579,0.5199999809265137,0.550000011920929,0.550000011920929,61330000,0.550000011920929
2019-08-28,0.5600000023841858,0.49000000953674316,0.550000011920929,0.5299999713897705,46914000,0.5299999713897705
2019-08-29,0.7699999809265137,0.6100000143051147,0.6200000047683716,0.6700000166893005,300315000,0.6700000166893005
2019-08-30,0.699999988079071,0.6000000238418579,0.6800000071525574,0.6100000143051147,61203000,0.6100000143051147
2019-09-02,0.6700000166893005,0.5799999833106995,0.6200000047683716,0.6399999856948853,40836000,0.6399999856948853
2019-09-03,0.6899999976158142,0.6399999856948853,0.6399999856948853,0.6499999761581421,65861324,0.6499999761581421
2019-09-04,0.6700000166893005,0.6299999952316284,0.6499999761581421,0.6499999761581421,29196000,0.6499999761581421
2019-09-05,0.699999988079071,0.6399999856948853,0.6499999761581421,0.6899999976158142,77834328,0.6899999976158142
2019-09-06,0.75,0.6899999976158142,0.7200000286102295,0.7400000095367432,92076000,0.7400000095367432
2019-09-09,1.2400000095367432,0.7699999809265137,0.7799999713897705,1.159999966621399,601699000,1.159999966621399
2019-09-10,1.7699999809265137,1.2899999618530273,1.2899999618530273,1.7699999809265137,604018680,1.7699999809265137
2019-09-11,3.0399999618530273,1.8799999952316284,1.8799999952316284,3.0,550298580,3.0
2019-09-12,4.900000095367432,1.4500000476837158,3.450000047683716,1.8600000143051147,640577500,1.8600000143051147
2019-09-13,2.609999895095825,1.600000023841858,2.0999999046325684,2.609999895095825,396027400,2.609999895095825
2019-09-16,2.9600000381469727,2.0999999046325684,2.609999895095825,2.4100000858306885,459633142,2.4100000858306885
2019-09-17,2.5899999141693115,2.069999933242798,2.4100000858306885,2.1500000953674316,216587000,2.1500000953674316
2019-09-18,2.2699999809265137,1.8600000143051147,2.1600000858306885,1.940000057220459,191163480,1.940000057220459
2019-09-19,2.299999952316284,1.649999976158142,1.9800000190734863,2.119999885559082,497176000,2.119999885559082
2019-09-20,2.2799999713897705,2.009999990463257,2.119999885559082,2.0199999809265137,182197500,2.0199999809265137
2019-09-23,2.1500000953674316,1.8799999952316284,2.069999933242798,2.009999990463257,108914000,2.009999990463257
2019-09-24,2.059999942779541,1.909999966621399,2.0399999618530273,1.9299999475479126,45362000,1.9299999475479126
2019-09-25,2.0399999618530273,1.840000033378601,1.9199999570846558,1.8799999952316284,66647260,1.8799999952316284
2019-09-26,1.9500000476837158,1.809999942779541,1.9199999570846558,1.8300000429153442,42338000,1.8300000429153442
