Date,High,Low,Open,Close,Volume,Adj Close
2019-07-22,13.699999809265137,13.319999694824219,13.640000343322754,13.479999542236328,405600.0,13.17502212524414
2019-07-23,13.460000038146973,13.260000228881836,13.460000038146973,13.359999656677246,151600.0,13.057737350463867
2019-07-24,13.420000076293945,13.199999809265137,13.220000267028809,13.319999694824219,103000.0,13.01864242553711
2019-07-26,13.359999656677246,13.239999771118164,13.300000190734863,13.260000228881836,134800.0,12.960000038146973
2019-07-29,13.300000190734863,13.100000381469727,13.180000305175781,13.300000190734863,271300.0,12.99909496307373
2019-07-30,13.399999618530273,13.15999984741211,13.300000190734863,13.34000015258789,175500.0,13.038189888000488
2019-07-31,13.220000267028809,12.619999885559082,13.220000267028809,12.619999885559082,358400.0,12.334479331970215
2019-08-01,12.859999656677246,12.680000305175781,12.739999771118164,12.779999732971191,412825.0,12.490859031677246
2019-08-02,12.739999771118164,12.319999694824219,12.640000343322754,12.399999618530273,501400.0,12.11945629119873
2019-08-05,12.399999618530273,11.9399995803833,12.399999618530273,11.9399995803833,550800.0,11.6698637008667
2019-08-06,11.979999542236328,11.539999961853027,11.979999542236328,11.84000015258789,750000.0,11.572126388549805
2019-08-07,12.199999809265137,11.739999771118164,11.84000015258789,12.079999923706055,357100.0,11.806696891784668
2019-08-08,12.140000343322754,11.760000228881836,12.140000343322754,11.819999694824219,322994.0,11.552578926086426
2019-08-09,11.920000076293945,11.720000267028809,11.859999656677246,11.84000015258789,592200.0,11.572126388549805
2019-08-12,12.0,11.760000228881836,11.84000015258789,11.760000228881836,106700.0,11.493936538696289
2019-08-13,11.800000190734863,11.5,11.800000190734863,11.5600004196167,372967.0,11.2984619140625
2019-08-14,11.819999694824219,11.579999923706055,11.619999885559082,11.65999984741211,219900.0,11.396199226379395
2019-08-15,12.079999923706055,11.5600004196167,11.65999984741211,12.079999923706055,259600.0,11.806696891784668
2019-08-16,12.359999656677246,12.0,12.039999961853027,12.319999694824219,357200.0,12.041266441345215
2019-08-19,12.859999656677246,12.279999732971191,12.380000114440918,12.619999885559082,297900.0,12.334479331970215
2019-08-20,12.819999694824219,12.5600004196167,12.680000305175781,12.5600004196167,126600.0,12.275837898254395
2019-08-21,12.680000305175781,12.34000015258789,12.4399995803833,12.600000381469727,228100.0,12.314932823181152
2019-08-22,13.079999923706055,12.520000457763672,12.579999923706055,13.0600004196167,267100.0,12.764525413513184
2019-08-23,13.039999961853027,12.720000267028809,13.020000457763672,12.880000114440918,150100.0,12.588597297668457
2019-08-26,12.739999771118164,12.260000228881836,12.4399995803833,12.600000381469727,270971.0,12.314932823181152
2019-08-27,12.800000190734863,12.359999656677246,12.539999961853027,12.4399995803833,326300.0,12.158551216125488
2019-08-28,12.65999984741211,12.260000228881836,12.65999984741211,12.399999618530273,926700.0,12.11945629119873
2019-08-29,12.800000190734863,12.300000190734863,12.399999618530273,12.800000190734863,176024.0,12.510407447814941
2019-08-30,12.779999732971191,12.359999656677246,12.699999809265137,12.380000114440918,592500.0,12.099909782409668
2019-09-02,12.399999618530273,11.979999542236328,12.199999809265137,12.300000190734863,647700.0,12.021719932556152
2019-09-03,12.420000076293945,12.220000267028809,12.220000267028809,12.279999732971191,150200.0,12.002171516418457
2019-09-04,12.760000228881836,12.380000114440918,12.380000114440918,12.5,421200.0,12.217194557189941
2019-09-05,12.800000190734863,12.520000457763672,12.520000457763672,12.619999885559082,241000.0,12.334479331970215
2019-09-06,13.079999923706055,12.680000305175781,12.739999771118164,12.899999618530273,452000.0,12.608144760131836
2019-09-09,12.9399995803833,12.699999809265137,12.779999732971191,12.739999771118164,87100.0,12.451764106750488
2019-09-10,13.100000381469727,12.739999771118164,12.739999771118164,13.100000381469727,127674.0,12.803620338439941
2019-09-11,13.479999542236328,13.0,13.199999809265137,13.239999771118164,272988.0,12.940452575683594
2019-09-12,13.5,13.119999885559082,13.34000015258789,13.279999732971191,114800.0,12.979547500610352
2019-09-13,13.4399995803833,13.15999984741211,13.4399995803833,13.399999618530273,90900.0,13.096832275390625
2019-09-16,13.479999542236328,13.180000305175781,13.420000076293945,13.260000228881836,97000.0,12.960000038146973
2019-09-17,12.960000038146973,12.720000267028809,12.960000038146973,12.779999732971191,179200.0,12.779999732971191
2019-09-18,12.859999656677246,12.65999984741211,12.84000015258789,12.779999732971191,68100.0,12.779999732971191
2019-09-19,13.279999732971191,12.760000228881836,12.779999732971191,13.140000343322754,318100.0,13.140000343322754
2019-09-20,13.699999809265137,13.100000381469727,13.119999885559082,13.699999809265137,866187.0,13.699999809265137
2019-09-23,13.800000190734863,13.319999694824219,13.699999809265137,13.34000015258789,597749.0,13.34000015258789
2019-09-24,13.300000190734863,13.0600004196167,13.300000190734863,13.180000305175781,96800.0,13.180000305175781
2019-09-25,13.100000381469727,12.899999618530273,13.100000381469727,12.960000038146973,161400.0,12.960000038146973
2019-09-26,13.100000381469727,12.899999618530273,13.039999961853027,12.960000038146973,148500.0,12.960000038146973
2019-09-27,13.199999809265137,12.720000267028809,12.960000038146973,13.15999984741211,262800.0,13.15999984741211
2019-09-30,13.199999809265137,12.739999771118164,13.180000305175781,12.779999732971191,316400.0,12.779999732971191
2019-10-02,13.279999732971191,12.84000015258789,13.0,13.239999771118164,429600.0,13.239999771118164
2019-10-03,13.34000015258789,12.9399995803833,13.279999732971191,13.100000381469727,352400.0,13.100000381469727
2019-10-04,13.15999984741211,12.680000305175781,12.9399995803833,12.819999694824219,100500.0,12.819999694824219
2019-10-08,12.699999809265137,12.539999961853027,12.600000381469727,12.600000381469727,160900.0,12.600000381469727
2019-10-09,12.680000305175781,12.460000038146973,12.680000305175781,12.640000343322754,90700.0,12.640000343322754
2019-10-10,12.600000381469727,12.300000190734863,12.460000038146973,12.539999961853027,45800.0,12.539999961853027
