Date,High,Low,Open,Close,Volume,Adj Close
2019-07-29,22.100000381469727,20.850000381469727,21.75,21.5,1654000.0,21.5
2019-07-30,21.950000762939453,21.5,21.549999237060547,21.600000381469727,1018000.0,21.600000381469727
2019-07-31,21.549999237060547,21.049999237060547,21.450000762939453,21.25,471000.0,21.25
2019-08-01,21.600000381469727,21.25,21.350000381469727,21.549999237060547,849000.0,21.549999237060547
2019-08-02,21.200000762939453,20.700000762939453,20.799999237060547,20.799999237060547,1876000.0,20.799999237060547
2019-08-05,20.75,19.920000076293945,20.200000762939453,20.5,2970500.0,20.5
2019-08-06,21.149999618530273,19.31999969482422,19.899999618530273,21.0,2145185.0,21.0
2019-08-07,22.100000381469727,20.950000762939453,21.399999618530273,21.950000762939453,2794275.0,21.950000762939453
2019-08-08,22.5,21.299999237060547,21.950000762939453,21.899999618530273,1758000.0,21.899999618530273
2019-08-09,22.25,21.549999237060547,22.25,21.850000381469727,1627424.0,21.850000381469727
2019-08-12,21.899999618530273,21.100000381469727,21.75,21.75,672000.0,21.75
2019-08-13,21.450000762939453,20.850000381469727,21.399999618530273,21.0,1430620.0,21.0
2019-08-14,21.5,20.75,21.350000381469727,20.850000381469727,538000.0,20.850000381469727
2019-08-15,21.25,20.299999237060547,20.5,20.850000381469727,765675.0,20.850000381469727
2019-08-16,22.100000381469727,20.5,20.5,21.850000381469727,1690100.0,21.850000381469727
2019-08-19,23.799999237060547,21.850000381469727,22.200000762939453,23.299999237060547,2969000.0,23.299999237060547
2019-08-20,24.149999618530273,23.0,23.049999237060547,23.299999237060547,1678000.0,23.299999237060547
2019-08-21,24.299999237060547,23.049999237060547,23.049999237060547,23.75,2372000.0,23.75
2019-08-22,23.799999237060547,23.200000762939453,23.600000381469727,23.399999618530273,1323000.0,23.399999618530273
2019-08-23,25.450000762939453,23.399999618530273,23.5,25.25,5473554.0,25.25
2019-08-26,24.899999618530273,23.850000381469727,23.950000762939453,24.600000381469727,3734000.0,24.600000381469727
2019-08-27,26.450000762939453,24.200000762939453,24.600000381469727,25.850000381469727,3409110.0,25.850000381469727
2019-08-28,26.200000762939453,24.649999618530273,25.600000381469727,24.799999237060547,2726000.0,24.799999237060547
2019-08-29,26.700000762939453,24.75,24.850000381469727,26.5,2968000.0,26.5
2019-08-30,27.600000381469727,25.649999618530273,26.5,26.549999237060547,4532259.0,26.549999237060547
2019-09-02,27.899999618530273,26.0,26.5,27.649999618530273,4138000.0,27.649999618530273
2019-09-03,29.450000762939453,27.850000381469727,27.950000762939453,28.950000762939453,5700000.0,28.950000762939453
2019-09-04,29.549999237060547,28.299999237060547,28.649999618530273,28.5,3830500.0,28.5
2019-09-06,29.049999237060547,27.700000762939453,28.950000762939453,27.75,1730000.0,27.75
2019-09-09,28.200000762939453,26.100000381469727,27.850000381469727,26.100000381469727,5303657.0,26.100000381469727
2019-09-10,26.0,24.799999237060547,25.950000762939453,25.200000762939453,5566786.0,25.200000762939453
2019-09-11,26.0,24.899999618530273,25.200000762939453,25.25,2467500.0,25.25
2019-09-12,25.700000762939453,24.649999618530273,25.600000381469727,25.200000762939453,2088000.0,25.200000762939453
2019-09-13,25.399999618530273,24.850000381469727,25.100000381469727,25.399999618530273,1744000.0,25.399999618530273
2019-09-16,25.399999618530273,24.75,25.25,24.899999618530273,2876000.0,24.899999618530273
2019-09-17,25.0,23.799999237060547,25.0,24.0,4760500.0,24.0
2019-09-18,24.149999618530273,23.450000762939453,23.700000762939453,23.850000381469727,19704882.0,23.850000381469727
2019-09-19,25.399999618530273,24.100000381469727,24.350000381469727,25.049999237060547,14404150.0,25.049999237060547
2019-09-20,25.299999237060547,24.350000381469727,25.049999237060547,24.700000762939453,3159629.0,24.700000762939453
2019-09-23,24.799999237060547,23.850000381469727,24.649999618530273,23.899999618530273,7262000.0,23.899999618530273
2019-09-24,25.100000381469727,22.649999618530273,24.100000381469727,25.0,13240000.0,25.0
2019-09-25,24.649999618530273,22.799999237060547,24.600000381469727,23.0,6985000.0,23.0
2019-09-26,23.450000762939453,22.799999237060547,23.0,23.0,3250704.0,23.0
2019-09-27,23.25,22.549999237060547,23.0,23.25,1076000.0,23.25
2019-09-30,24.0,22.899999618530273,23.0,24.0,3116000.0,24.0
2019-10-02,23.649999618530273,23.0,23.5,23.200000762939453,2062000.0,23.200000762939453
2019-10-03,23.299999237060547,22.5,22.799999237060547,23.0,5958604.0,23.0
2019-10-04,23.700000762939453,22.950000762939453,22.950000762939453,23.100000381469727,3364000.0,23.100000381469727
2019-10-08,23.799999237060547,22.899999618530273,23.0,23.200000762939453,6074000.0,23.200000762939453
2019-10-09,23.200000762939453,22.75,23.0,22.950000762939453,3714000.0,22.950000762939453
2019-10-10,23.149999618530273,22.799999237060547,22.799999237060547,23.0,86650.0,23.0
