Date,High,Low,Open,Close,Volume,Adj Close
2019-07-22,2.7200000286102295,2.609999895095825,2.640000104904175,2.680000066757202,14925500.0,2.621739149093628
2019-07-23,2.690000057220459,2.450000047683716,2.690000057220459,2.640000104904175,29490000.0,2.582608699798584
2019-07-24,2.680000066757202,2.569999933242798,2.6600000858306885,2.680000066757202,21294000.0,2.621739149093628
2019-07-25,2.7799999713897705,2.6500000953674316,2.690000057220459,2.759999990463257,34628010.0,2.700000047683716
2019-07-26,2.759999990463257,2.680000066757202,2.759999990463257,2.700000047683716,12246500.0,2.6413044929504395
2019-07-29,2.75,2.6600000858306885,2.680000066757202,2.700000047683716,12584020.0,2.6413044929504395
2019-07-30,2.75,2.6700000762939453,2.75,2.6700000762939453,10408000.0,2.6119565963745117
2019-07-31,2.7200000286102295,2.6500000953674316,2.6500000953674316,2.7200000286102295,8466000.0,2.660869598388672
2019-08-01,2.740000009536743,2.640000104904175,2.690000057220459,2.680000066757202,16043001.0,2.621739149093628
2019-08-02,2.680000066757202,2.559999942779541,2.5799999237060547,2.5999999046325684,24514357.0,2.54347825050354
2019-08-05,2.5999999046325684,2.509999990463257,2.549999952316284,2.549999952316284,30438400.0,2.49456524848938
2019-08-06,2.5399999618530273,2.299999952316284,2.5199999809265137,2.5399999618530273,59074781.0,2.4847826957702637
2019-08-07,2.630000114440918,2.549999952316284,2.5799999237060547,2.5999999046325684,19206000.0,2.54347825050354
2019-08-08,2.630000114440918,2.549999952316284,2.619999885559082,2.5999999046325684,15677000.0,2.54347825050354
2019-08-09,2.640000104904175,2.5199999809265137,2.5799999237060547,2.549999952316284,11548867.0,2.49456524848938
2019-08-12,2.5999999046325684,2.509999990463257,2.559999942779541,2.5799999237060547,17096000.0,2.5239129066467285
2019-08-13,2.5799999237060547,2.490000009536743,2.559999942779541,2.5,24103342.0,2.4456522464752197
2019-08-14,2.5799999237060547,2.5,2.5,2.559999942779541,18780348.0,2.504347801208496
2019-08-15,2.549999952316284,2.4800000190734863,2.5,2.5199999809265137,14768000.0,2.465217351913452
2019-08-16,2.609999895095825,2.490000009536743,2.509999990463257,2.5999999046325684,28545950.0,2.54347825050354
2019-08-19,2.690000057220459,2.5999999046325684,2.630000114440918,2.6500000953674316,22672000.0,2.5923914909362793
2019-08-20,2.759999990463257,2.6500000953674316,2.680000066757202,2.680000066757202,22820000.0,2.621739149093628
2019-08-21,2.819999933242798,2.690000057220459,2.7300000190734863,2.799999952316284,37477019.0,2.7391304969787598
2019-08-22,2.8499999046325684,2.7699999809265137,2.8299999237060547,2.809999942779541,22666000.0,2.748913049697876
2019-08-23,2.8499999046325684,2.7300000190734863,2.8299999237060547,2.759999990463257,17900000.0,2.700000047683716
2019-08-26,2.740000009536743,2.5899999141693115,2.740000009536743,2.6500000953674316,25978018.0,2.5923914909362793
2019-08-27,2.799999952316284,2.630000114440918,2.6600000858306885,2.6700000762939453,196007051.0,2.6119565963745117
2019-08-28,2.75,2.6600000858306885,2.680000066757202,2.7100000381469727,55777152.0,2.6510870456695557
2019-08-29,2.759999990463257,2.680000066757202,2.690000057220459,2.759999990463257,12838658.0,2.700000047683716
2019-08-30,2.7300000190734863,2.6600000858306885,2.7200000286102295,2.690000057220459,19840000.0,2.690000057220459
2019-09-02,2.7699999809265137,2.6600000858306885,2.690000057220459,2.6700000762939453,15177136.0,2.6700000762939453
2019-09-03,2.7300000190734863,2.6500000953674316,2.680000066757202,2.700000047683716,13172000.0,2.700000047683716
