date,PX_OPEN,PX_LAST
2015-01-05,13.96,13.789
2015-01-06,13.789,14.739
2015-01-07,14.731,14.487
2015-01-08,14.422,14.504
2015-01-09,14.548,14.167
2015-01-12,14.163,14.276
2015-01-13,14.203,14.406
2015-01-14,14.451,14.041
2015-01-15,14.033,14.333
2015-01-16,14.333,14.487
2015-01-19,14.11,14.013
2015-01-20,14.029,14.455
2015-01-21,14.731,14.832
2015-01-22,14.719,15.104
2015-01-23,15.076,14.788
2015-01-26,14.8,14.905
2015-01-27,14.913,15.019
2015-01-28,15.015,14.755
2015-01-29,14.711,14.228
2015-01-30,14.203,14.211
2015-02-02,13.749,13.513
2015-02-03,13.554,13.53
2015-02-04,13.603,13.716
2015-02-05,13.716,13.436
2015-02-06,13.392,12.957
2015-02-09,13.051,13.152
2015-02-10,13.152,13.497
2015-02-11,13.538,13.302
2015-02-12,13.331,13.315
2015-02-13,13.424,13.716
2015-02-16,13.915,14.447
2015-02-17,14.414,14.52
2015-02-25,14.771,15.007
2015-02-26,15.108,14.913
2015-02-27,14.95,15.003
2015-03-02,15.628,16.025
2015-03-03,16.212,15.989
2015-03-04,15.826,15.745
2015-03-05,15.774000000000001,15.551
2015-03-06,15.551,15.039
2015-03-09,15.039,15.53
2015-03-10,15.542,15.372
2015-03-11,15.49,15.072
2015-03-12,15.238,15.133
2015-03-13,15.06,15.234
2015-03-16,15.319,15.534
2015-03-17,15.672,15.583
2015-03-18,15.595,15.863
2015-03-19,15.835,15.498
2015-03-20,15.477,15.465
2015-03-23,15.664,15.977
2015-03-24,16.386,17.576
2015-03-25,18.261,18.042
2015-03-26,17.888,16.93
2015-03-27,16.89,17.247
2015-03-30,17.369,17.474
2015-03-31,17.478,17.588
2015-04-01,17.592,17.924
2015-04-02,18.01,18.821
2015-04-03,18.586,19.556
2015-04-07,20.006,19.633
2015-04-08,19.661,18.679
2015-04-09,18.704,19.028
2015-04-10,18.748,19.195
2015-04-13,19.316,19.337
2015-04-14,19.316,18.894
2015-04-15,19.065,18.14
2015-04-16,18.099,19.166
2015-04-17,19.832,18.691
2015-04-20,18.464,17.673000000000002
2015-04-21,17.738,18.566
2015-04-22,18.667,18.959
2015-04-23,19.199,19.065
2015-04-24,18.992,19.296
2015-04-27,19.377,19.701999999999998
2015-04-28,19.54,19.138
2015-04-29,19.032,19.54
2015-04-30,19.596,19.621
2015-05-04,19.682,21.021
2015-05-05,21.086,19.925
2015-05-06,20.29,19.913
2015-05-07,19.905,19.235
2015-05-08,19.519,20.189
2015-05-11,20.29,21.187
2015-05-12,21.191,21.305
2015-05-13,21.264,20.737
2015-05-14,20.696,20.404
2015-05-15,20.209,20.514
2015-05-18,20.863,22.06
2015-05-19,21.991,24.003
2015-05-20,23.943,23.456
2015-05-21,23.456,23.943
2015-05-22,23.991,24.815
2015-05-25,25.079,25.18
2015-05-26,25.444,25.201
2015-05-27,25.566,25.05
2015-05-28,25.055,23.297
2015-05-29,23.374,23.659
2015-06-01,23.764,24.401
2015-06-02,24.754,24.937
2015-06-03,25.071,24.109
2015-06-04,24.348,24.369
2015-06-05,24.787,23.74
2015-06-08,23.699,22.583
2015-06-09,22.522,22.51
2015-06-10,22.677,23.07
2015-06-11,23.09,24.15
2015-06-12,24.365,23.866
2015-06-15,23.821,23.151
2015-06-16,23.151,22.486
2015-06-17,22.433,23.87
2015-06-18,23.659,23.634
2015-06-19,23.082,22.181
2015-06-23,21.979,23.293
2015-06-24,23.496,24.308
2015-06-25,24.917,23.05
2015-06-26,22.198,20.745
2015-06-29,21.508,18.671
2015-06-30,18.261,19.799
2015-07-01,19.235,19.56
2015-07-02,19.701999999999998,18.639
2015-07-03,18.789,18.257
2015-07-06,20.067,16.431
2015-07-07,15.197,14.788
2015-07-13,16.265,16.265
2015-07-14,17.892,17.892
2015-07-15,18.14,16.362
2015-07-16,16.362,17.263
2015-07-17,17.348,18.152
2015-07-20,18.261,19.276
2015-08-17,21.203,21.203
2015-08-18,21.305,21.386
2015-08-19,20.331,20.899
2015-08-20,20.899,19.641
2015-08-21,19.158,18.123
2015-08-24,17.044,16.309
2015-08-25,15.421,15.429
2015-08-26,16.025,15.879
2015-08-27,16.882,16.971
2015-08-28,17.364,18.099
2015-08-31,17.718,17.612
2015-09-01,17.129,17.247
2015-09-02,15.908,17.77
2015-09-07,17.856,16.447
2015-09-08,16.244,17.21
2015-09-09,17.45,17.206
2015-09-10,17.007,17.166
2015-09-11,17.166,17.369
2015-09-14,17.466,16.374
2015-09-15,16.175,15.36
2015-09-16,15.502,16.671
2015-09-17,16.435,16.346
2015-09-18,16.431,16.959
2015-09-21,16.882,17.782
2015-09-22,17.868,17.969
2015-09-23,17.576,17.73
2015-11-09,19.503,19.503
2015-11-10,21.455,20.57
2015-11-11,20.092,20.534
2015-11-12,20.546,20.087
2015-11-13,19.803,20.449
2015-11-16,19.909,21.224
2015-11-17,21.394,20.445
2015-11-18,20.692,20.29
2015-11-19,20.696,20.704
2015-11-20,20.798000000000002,20.741
2015-11-23,20.534,20.802
2015-11-24,20.737,20.818
2015-11-25,20.798000000000002,21.63
2015-11-26,21.67,21.082
2015-11-27,20.976,20.014
2015-11-30,20.039,20.298
2015-12-01,20.29,20.29
2015-12-02,20.323,20.087
2015-12-03,20.278,20.696
2015-12-04,20.737,20.323
2015-12-07,20.311,20.53
2015-12-08,20.729,20.522
2015-12-09,20.315,20.108
2015-12-10,20.035,20.165
2015-12-11,20.047,19.722
2015-12-14,19.564,19.889
2015-12-15,21.102,21.877
2015-12-16,21.877,22.417
2015-12-25,22.729,21.918
2015-12-28,22.039,21.001
2015-12-29,20.927,21.244
2015-12-30,21.281,21.183
2015-12-31,21.224,21.009
2016-01-04,21.001,19.316
2016-01-05,18.74,19.032
2016-01-06,19.073,19.178
2016-01-07,18.765,17.458
2016-01-08,18.018,17.515
2016-01-11,17.064,16.358
2016-01-12,16.318,16.902
2016-01-13,17.202,16.354
2016-01-14,15.887,17.328
2016-01-15,17.198,16.951
2016-01-18,16.78,17.028
2016-01-19,17.076,17.567
2016-01-20,17.531,17.45
2016-01-21,17.324,16.841
2016-01-22,17.003,16.873
2016-01-25,16.971,16.987
2016-01-26,16.837,15.421
2016-01-27,15.579,15.404
2016-01-28,15.34,15.055
2016-01-29,14.901,15.928
2016-02-01,15.831,15.656
2016-02-02,15.644,16.07
2016-02-03,15.943999999999999,15.9
2016-02-04,16.037,16.184
2016-02-05,16.192,16.102
2016-02-15,15.473,16.127
2016-02-16,16.232,16.735
2016-02-17,16.593,16.841
2016-02-18,17.003,16.727
2016-02-19,16.699,16.415
2016-02-22,16.598,16.52
2016-02-23,16.565,16.184
2016-02-24,16.147,16.082
2016-02-25,16.151,14.893
2016-02-26,15.096,15.064
2016-02-29,15.007,13.676
2016-03-01,13.793,13.996
2016-03-02,14.082,14.739
2016-03-03,14.739,14.581
2016-03-04,14.589,13.992
2016-03-07,14.487,14.455
2016-03-08,14.398,14.600999999999999
2016-03-09,14.305,14.228
2016-03-10,14.244,14.106
2016-03-11,13.838,14.114
2016-03-14,14.443,14.771
2016-03-15,14.812,14.487
2016-03-16,14.711,14.309
2016-03-17,14.524000000000001,15.072
2016-03-18,15.096,15.709
2016-03-21,15.879,15.766
2016-03-22,15.648,15.786
2016-03-23,15.786,15.875
2016-03-24,15.745,16.05
2016-03-25,15.936,15.802
2016-03-28,15.867,15.644
2016-03-29,15.664,15.015
2016-03-30,15.193,15.66
2016-03-31,15.81,15.822
2016-04-01,15.745,15.895
2016-04-05,15.843,16.305
2016-04-06,16.232,16.334
2016-04-07,16.435,16.273
2016-04-08,16.338,16.443
2016-04-11,16.638,17.052
2016-04-12,17.003,16.679
2016-04-13,16.833,16.719
2016-04-14,16.821,17.036
2016-04-15,17.162,16.882
2016-04-18,16.76,16.545
2016-04-19,16.675,16.557
2016-04-20,16.557,15.883
2016-04-21,15.883,15.826
2016-04-22,15.741,16.111
2016-04-25,16.046,16.354
2016-04-26,16.334,16.415
2016-04-27,16.415,16.646
2016-04-28,16.735,16.576999999999998
2016-04-29,16.541,16.415
2016-05-03,16.415,16.691
2016-05-04,16.691,16.541
2016-05-05,16.492,16.585
2016-05-06,16.662,15.847
2016-05-09,15.985,15.786
2016-05-10,15.798,15.737
2016-05-11,15.969,15.672
2016-05-12,15.575,15.542
2016-05-13,15.648,15.555
2016-05-16,15.39,15.07
2016-05-17,15.19,15.15
2016-05-18,15.17,14.68
2016-05-19,14.71,14.69
2016-05-20,14.59,14.86
2016-05-23,14.93,15.18
2016-05-24,15.2,15.19
2016-05-25,15.27,15.08
2016-05-26,15.07,14.98
2016-05-27,14.96,14.91
2016-05-30,14.85,14.8
2016-05-31,14.77,15.4
2016-06-01,15.5,15.33
2016-06-02,15.3,15.35
2016-06-03,15.39,15.59
2016-06-06,15.55,15.5
2016-06-07,15.55,15.45
2016-06-08,15.4,15.13
2016-06-13,14.96,14.3
2016-06-14,14.19,14.24
2016-06-15,14.0,14.63
2016-06-16,14.55,14.3
2016-06-17,14.23,14.48
2016-06-20,14.42,14.5
2016-06-21,14.55,14.58
2016-06-22,14.64,14.78
2016-06-23,14.78,14.76
2016-06-24,14.65,14.52
2016-06-27,14.41,14.75
2016-06-28,14.79,14.89
2016-06-29,14.93,14.85
2016-06-30,14.83,14.88
2016-07-01,14.95,14.73
2016-07-04,14.71,15.16
2016-07-05,15.2,15.11
2016-07-06,15.12,15.36
