date,PX_OPEN,PX_LAST
2015-01-05,5.648,5.716
2015-01-06,5.6,5.48
2015-01-07,5.448,5.292
2015-01-08,5.296,5.304
2015-01-09,5.32,5.344
2015-01-12,5.304,5.112
2015-01-13,5.1,5.132
2015-01-14,5.172,5.272
2015-01-15,5.248,5.392
2015-01-16,5.44,5.32
2015-01-19,5.08,4.788
2015-01-20,4.812,4.98
2015-01-21,4.9719999999999995,5.316
2015-01-22,5.328,5.408
2015-01-23,5.4,5.444
2015-01-26,5.448,5.576
2015-01-27,5.608,5.548
2015-01-28,5.52,5.74
2015-01-29,5.6,5.844
2015-01-30,5.788,6.064
2015-02-02,6.0,6.064
2015-02-03,6.072,6.064
2015-02-04,6.0,6.204
2015-02-05,6.536,6.076
2015-02-06,5.964,5.816
2015-02-09,5.816,5.68
2015-02-10,5.62,5.9879999999999995
2015-02-11,6.008,6.12
2015-02-12,6.1,6.056
2015-02-13,6.096,6.568
2015-02-16,6.588,6.572
2015-02-17,6.64,6.816
2015-02-25,6.84,6.824
2015-02-26,6.824,6.864
2015-02-27,6.86,6.776
2015-03-02,6.88,6.696
2015-03-03,6.68,6.48
2015-03-04,6.424,6.46
2015-03-05,6.468,6.52
2015-03-06,6.468,6.496
2015-03-09,6.448,6.5280000000000005
2015-03-10,6.54,6.556
2015-03-11,6.556,6.832
2015-03-12,6.832,6.68
2015-03-13,6.72,6.572
2015-03-16,6.58,6.768
2015-03-17,6.8,6.74
2015-03-18,6.72,6.704
2015-03-19,6.768,6.9559999999999995
2015-03-20,7.028,6.996
2015-03-23,7.116,7.1
2015-03-24,7.124,7.812
2015-03-25,8.0,8.024
2015-04-24,8.828,8.828
2015-04-27,9.712,8.936
2015-04-28,8.94,8.64
2015-04-29,8.516,9.504
2015-04-30,9.943999999999999,10.356
2015-05-04,10.396,9.988
2015-05-05,9.984,9.384
2015-05-06,9.344,9.444
2015-05-07,9.444,10.028
2015-05-08,10.028,10.472
2015-05-11,10.608,10.4
2015-05-12,10.336,10.06
2015-05-13,10.0,10.048
2015-05-14,10.0,10.284
2015-05-15,10.392,10.196
2015-05-18,10.192,9.78
2015-05-19,9.724,10.36
2015-05-20,10.396,10.012
2015-05-21,9.968,10.036
2015-05-22,10.072,10.916
2015-05-25,10.62,10.924
2015-05-26,10.98,11.152
2015-05-27,11.192,10.796
2015-05-28,10.912,9.716
2015-05-29,9.636,9.328
2015-06-01,9.42,9.676
2015-06-02,9.76,9.696
2015-06-03,9.696,10.024
2015-06-04,10.024,9.732
2015-06-05,9.78,9.84
2015-06-08,9.68,10.52
2015-06-09,10.512,10.204
2015-06-10,10.2,9.928
2015-06-11,9.948,9.836
2015-06-12,9.952,9.884
2015-06-15,9.92,9.64
2015-06-16,9.644,9.608
2015-06-17,9.62,9.608
2015-06-18,9.6,9.424
2015-06-19,9.2,8.484
2015-06-23,8.54,9.06
2015-06-24,9.06,9.04
2015-06-25,9.036,9.004
2015-06-26,8.676,8.104
2015-06-29,8.52,8.0
2015-06-30,7.944,8.312
2015-07-01,8.08,7.52
2015-07-02,7.612,6.768
2015-07-03,6.352,6.48
2015-07-15,7.128,7.128
2015-07-16,6.58,7.4
2015-07-17,7.4,8.14
2015-07-20,8.28,8.08
2015-07-21,7.976,8.204
2015-07-22,8.204,8.316
2015-07-23,8.184,8.316
2015-07-24,8.316,8.14
2015-07-27,7.92,7.328
2015-07-28,7.12,7.144
2015-07-29,7.272,7.46
2015-07-30,7.42,7.144
2015-07-31,7.08,7.288
2015-08-03,7.28,7.344
