date,PX_OPEN,PX_LAST
2015-02-11,6.078,6.234
2015-02-12,6.094,6.263
2015-02-13,6.359,6.638
2015-02-16,6.563,6.656
2015-02-17,6.594,6.563
2015-02-25,6.469,6.284
2015-02-26,6.319,6.334
2015-02-27,6.406,6.509
2015-03-02,6.559,6.606
2015-03-03,6.606,6.944
2015-03-04,7.009,7.047
2015-03-05,7.15,7.247
2015-03-06,7.131,6.969
2015-03-09,6.878,7.328
2015-03-10,7.334,7.263
2015-03-11,7.194,7.35
2015-03-12,7.322,7.241
2015-03-13,7.216,7.316
2015-03-16,7.438,7.578
2015-03-17,7.541,7.809
2015-03-18,7.809,8.238
2015-03-19,8.184,8.447
2015-03-20,8.434,8.363
2015-03-23,8.313,8.859
2015-03-24,8.766,8.7
2015-03-25,8.688,8.431
2015-03-26,8.3,8.031
2015-03-27,8.028,8.528
2015-03-30,8.525,8.422
2015-03-31,8.281,8.375
2015-04-01,8.359,8.794
2015-04-02,9.156,9.138
2015-04-03,9.122,9.341
2015-04-07,9.15,9.797
2015-04-08,9.813,10.525
2015-04-09,10.519,10.206
2015-04-10,9.978,10.194
2015-04-13,10.344,11.213
2015-04-14,11.266,11.213
2015-04-15,11.366,10.788
2015-04-16,11.091,10.8
2015-04-17,10.938,10.381
2015-04-20,10.381,9.844
2015-04-21,9.956,10.697
2015-04-22,10.953,10.759
2015-04-23,10.628,10.693999999999999
2015-04-24,10.5,10.588
2015-04-27,10.728,10.656
2015-04-28,10.594,9.922
2015-04-29,9.872,10.172
2015-04-30,10.172,10.125
2015-05-04,10.106,10.384
2015-05-05,10.359,10.5
2015-05-06,10.516,10.719
2015-05-07,10.816,11.388
2015-05-08,11.584,12.525
2015-05-11,13.091,12.681000000000001
2015-05-12,12.641,13.484
2015-05-25,14.834,14.834
2015-05-26,15.938,16.319
2015-05-27,17.5,17.95
2015-05-28,18.469,16.591
2015-05-29,16.331,18.25
2015-06-01,19.063,20.069
2015-06-02,20.313,21.438
2015-06-03,20.619,20.756
2015-06-04,20.806,19.256
2015-06-05,19.256,19.063
2015-06-08,19.063,18.013
2015-06-09,18.013,18.5
2015-06-10,18.475,19.813
2015-06-11,19.813,21.794
2015-06-12,22.6,23.894
2015-06-15,24.063,22.319
2015-06-16,21.875,22.375
2015-06-17,22.394,23.313
2015-06-18,23.319,23.744
2015-06-19,22.813,21.369
2015-06-23,21.369,20.531
2015-06-24,20.563,20.606
2015-06-25,20.606,18.681
2015-06-26,18.038,16.813
2015-06-29,16.969,15.131
2015-06-30,13.75,15.563
2015-07-01,15.5,14.875
2015-07-02,15.188,14.375
2015-07-03,13.756,12.975
2015-07-06,14.275,11.675
2015-07-14,12.844,12.844
2015-07-15,14.131,13.075
2015-07-16,13.063,13.75
2015-07-17,14.25,15.125
2015-07-20,16.188,16.638
2015-07-21,16.813,17.844
2015-07-22,18.375,18.256
2015-07-23,17.925,19.813
2015-07-24,19.25,20.719
2015-07-27,20.238,18.65
2015-07-28,16.788,18.425
2015-07-29,19.175,18.744
2015-07-30,18.894,18.506
2015-07-31,18.1,17.719
2015-08-03,17.813,16.0
2015-08-04,16.05,17.588
2015-08-05,17.188,17.538
2015-08-06,16.875,17.731
2015-08-07,18.125,19.35
2015-08-10,19.538,20.0
2015-08-11,20.313,20.025
2015-08-12,19.644,18.575
2015-08-13,18.206,19.156
2015-08-14,19.375,18.956
2015-08-17,18.35,18.656
2015-08-18,18.788,16.794
2015-08-19,16.188,17.938
2015-08-20,17.844,16.931
2015-08-21,16.669,16.225
2015-08-24,15.313,14.6
2015-08-25,13.138,13.138
2015-08-26,13.438,13.081
