date,PX_OPEN,PX_LAST
2015-01-05,11.621,12.26
2015-01-06,12.615,13.487
2015-01-07,13.631,13.224
2015-01-08,13.169,13.094
2015-01-09,12.821,13.197
2015-01-12,13.053,14.065
2015-01-13,14.12,14.174
2015-01-14,14.024,13.644
2015-01-15,13.538,13.641
2015-01-16,13.665,13.487
2015-01-19,12.991,13.128
2015-01-20,13.275,13.692
2015-01-21,13.692,13.915
2015-01-22,13.915,14.431
2015-01-23,14.256,14.215
2015-01-26,14.325,14.068
2015-01-27,14.021,13.668
2015-01-28,13.668,13.73
2015-01-29,13.333,13.983
2015-01-30,13.945,13.333
2015-02-02,13.244,13.183
2015-02-03,13.193,13.306
2015-02-04,13.402,12.872
2015-02-05,13.06,13.32
2015-02-06,13.326,13.234
2015-02-09,12.991,12.926
2015-02-10,12.827,13.005
2015-02-11,13.077,13.258
2015-02-12,13.234,13.607
2015-02-13,14.021,14.209
2015-02-16,14.243,14.291
2015-02-17,14.294,14.728
2015-02-25,14.728,14.246
2015-02-26,14.212,14.198
2015-02-27,14.222,14.099
2015-03-02,14.096,14.448
2015-03-03,14.448,14.15
2015-03-04,14.12,14.232
2015-03-05,14.191,14.154
2015-03-06,14.188,13.949
2015-03-09,13.949,14.082
2015-03-10,14.017,14.168
2015-03-11,14.154,14.359
2015-03-12,14.906,14.533
2015-03-13,14.359,15.402
2015-03-16,15.658,15.402
2015-03-17,15.415,15.388
2015-03-18,15.484,15.467
2015-03-19,15.487,15.538
2015-03-20,15.532,15.313
2015-03-23,15.265,15.111
2015-03-24,15.043,15.19
2015-03-25,15.173,15.138
2015-03-26,14.909,15.463
2015-03-27,15.48,15.32
2015-03-30,15.33,16.209
2015-03-31,16.684,16.632
2015-04-01,16.41,17.538
2015-04-02,17.47,17.162
2015-04-03,17.094,17.162
2015-04-07,17.176,17.597
2015-04-08,17.566,17.504
2015-04-09,17.778,17.979
2015-04-10,18.294,17.778
2015-04-13,17.915,17.73
2015-04-14,17.737,17.655
2015-04-15,17.655,17.197
2015-04-16,16.844,17.067
2015-04-17,17.197,17.156
2015-04-20,17.009,16.892
2015-04-21,16.892,17.415
2015-04-22,17.443,17.884
2015-04-23,18.021,18.831
2015-04-24,18.468,17.938
2015-04-27,17.932,17.979
2015-04-28,17.932,17.063
2015-04-29,17.077,17.402
2015-04-30,17.426,17.009
2015-05-04,17.132,17.398
2015-05-05,17.638,17.805
2015-05-06,17.915,17.692
2015-05-07,17.692,17.419
2015-05-08,17.607,18.674
2015-05-11,18.906,19.853
2015-05-12,19.737,19.802
2015-05-13,19.829,19.655
2015-05-14,19.477,19.231
2015-05-15,19.226,19.123
2015-05-18,19.385,18.487
2015-05-19,18.59,19.128
2015-05-20,19.128,19.533
2015-05-21,19.487,21.487
2015-05-22,22.051,21.39
2015-05-25,21.026,21.282
2015-05-26,21.482,21.897
2015-05-27,21.872,21.538
2015-05-28,21.533,21.056
2015-05-29,21.056,20.415
2015-06-01,20.513,21.436
2015-06-02,21.692,21.723
2015-06-03,21.764,21.026
2015-06-04,20.856,20.251
2015-06-05,20.395,21.021
2015-06-08,20.687,20.615
2015-06-09,20.513,20.605
2015-06-10,20.513,20.933
2015-06-11,20.944,22.051
2015-06-12,22.077,22.067
2015-06-15,22.051,22.867
2015-06-16,22.923000000000002,21.538
2015-06-17,21.846,21.744
2015-06-18,21.749,21.231
2015-06-19,21.528,20.359
2015-06-23,20.513,20.462
2015-06-24,20.667,20.795
2015-06-25,20.8,21.282
2015-06-26,20.513,19.154
2015-06-29,19.718,18.149
2015-06-30,17.882,19.672
2015-07-01,19.641,19.338
2015-07-02,19.338,18.974
2015-07-03,18.836,18.892
2015-07-06,18.81,18.821
2015-07-07,17.938,16.938
2015-07-14,18.631,18.631
2015-07-15,20.492,18.154
2015-07-16,17.795,19.59
2015-07-17,19.523,20.646
2015-07-20,20.513,20.436
2015-07-21,20.097,21.292
2015-07-22,21.087,21.2
2015-07-23,21.59,21.692
2015-07-24,21.846,21.015
2015-07-27,20.544,19.462
2015-07-28,19.072,20.051
2015-07-29,20.256,20.0
2015-07-30,19.995,19.241
2015-07-31,18.872,19.928
2015-08-03,19.518,21.421
2015-08-04,21.262,21.651
2015-08-05,21.487,21.272
2015-08-06,20.841,20.821
2015-08-07,20.831,20.887
2015-08-10,20.949,21.949
2015-08-11,21.995,21.867
2015-08-12,21.487,21.385
2015-08-13,21.292,21.462
2015-08-14,21.462,21.021
2015-08-17,21.026,21.282
2015-08-18,21.154,19.841
2015-08-19,19.385,20.323
2015-08-20,20.0,20.272
2015-08-21,19.744,18.938
2015-08-24,18.0,17.436
2015-08-25,16.462,16.667
2015-08-26,17.359,17.482
2015-08-27,17.949,18.01
2015-08-28,18.051,18.697
2015-08-31,18.436,17.692
2015-09-01,17.436,17.308
2015-09-02,16.913,17.744
2015-09-07,17.779,17.744
2015-09-08,17.744,18.738
2015-09-09,18.769,18.964
2015-09-10,18.564,18.641
2015-09-11,18.641,18.426
2015-09-14,18.456,17.569
2015-09-15,17.39,17.662
2015-09-16,17.692,18.718
2015-09-17,18.718,18.523
2015-09-18,18.544,18.564
2015-09-21,18.462,19.041
2015-09-22,19.179,18.821
2015-09-23,18.862,18.79
2015-09-24,18.821,18.718
2015-09-25,18.713,18.179
2015-09-28,18.236,18.128
2015-09-29,17.887,18.718
2015-09-30,18.687,18.487
2015-10-08,18.964,19.051
2015-10-09,18.821,18.831
2015-10-12,18.579,19.415
2015-10-13,19.231,19.128
2015-10-14,19.0,18.821
2015-10-15,18.928,19.246
2015-10-16,19.282,19.297
2015-10-19,19.477,19.128
2015-10-20,19.072,19.169
2015-10-21,19.308,18.769
2015-10-22,18.974,20.051
2015-10-23,20.0,20.051
2015-10-26,20.282,20.354
2015-10-27,20.2,20.456
2015-10-28,20.354,19.667
2015-10-29,19.985,20.149
2015-10-30,20.0,20.492
2015-11-02,19.492,20.195
2015-11-03,20.092,19.949
2015-11-04,20.005,20.605
2015-11-05,20.359,20.205
2015-11-06,20.262,20.518
2015-11-09,20.513,21.19
2015-11-10,21.077,20.964
2015-11-11,20.872,21.282
2015-11-12,21.277,21.128
2015-11-13,21.026,21.026
2015-11-16,20.918,21.503
2015-11-17,21.533,20.969
2015-11-18,21.026,20.708
2015-11-19,20.692,21.118
2015-11-20,20.872,20.974
2015-11-23,20.769,20.913
2015-11-24,20.759,20.503
2015-11-25,20.338,20.462
2015-11-26,20.513,20.482
2015-11-27,20.477,19.913
2015-11-30,20.256,20.179
2015-12-01,20.179,20.749
2015-12-02,20.564,21.385
2015-12-03,21.385,21.026
2015-12-04,20.949,20.554
2015-12-07,20.513,20.272
2015-12-08,20.2,20.415
2015-12-09,20.462,20.513
2015-12-10,20.544,20.026
2015-12-11,20.256,20.103
2015-12-14,20.0,20.533
2015-12-15,20.462,20.579
2015-12-16,20.579,20.826
2015-12-17,20.949,21.128
2015-12-18,21.026,21.072
2015-12-21,21.026,21.538
2015-12-22,21.641,21.856
2015-12-23,21.697,22.303
2015-12-24,22.308,22.733
2015-12-25,22.872,22.503
2015-12-28,22.462,23.436
2015-12-29,23.297,23.564
2015-12-30,23.59,23.538
2015-12-31,23.467,23.051
2016-01-04,22.954,21.682
2016-01-05,21.374,22.456
2016-01-06,22.267,22.913
2016-01-07,22.369,21.118
2016-01-08,21.605,22.159
2016-01-11,21.544,20.513
2016-01-12,20.872,20.138
2016-01-13,21.031,20.497
2016-01-14,20.0,21.436
2016-01-15,21.282,20.662
2016-01-18,20.395,20.538
2016-01-19,20.59,20.831
2016-01-20,20.821,20.59
2016-01-21,20.256,20.051
2016-01-22,20.174,20.062
2016-01-25,20.256,20.538
2016-01-26,20.456,19.492
2016-01-27,20.0,19.492
2016-01-28,19.067,19.231
2016-01-29,19.256,19.826
2016-02-01,19.949,20.077
2016-02-02,20.051,20.338
2016-02-03,20.415,20.872
2016-02-04,20.872,20.867
2016-02-05,20.923000000000002,21.364
2016-02-15,20.513,21.954
2016-02-16,22.046,22.149
2016-02-17,22.154,21.487
2016-02-18,21.487,21.277
2016-02-19,21.287,21.369
2016-02-22,21.579,22.051
2016-02-23,22.036,22.221
2016-02-24,22.179,22.308
2016-02-25,22.256,21.282
2016-02-26,21.344,21.538
2016-02-29,21.41,21.231
2016-03-01,21.21,22.103
2016-03-02,22.113,22.667
2016-03-03,22.354,22.108
2016-03-04,22.005,22.764
2016-03-07,22.831,22.846
2016-03-08,22.605,22.374
2016-03-09,22.082,21.903
2016-03-10,21.908,22.497
2016-03-11,22.246,22.923000000000002
2016-03-14,23.267,23.103
2016-03-15,22.872,23.333
2016-03-16,23.313,23.046
2016-03-17,23.021,23.272
2016-03-18,23.179,23.538
2016-03-21,23.595,23.467
2016-03-22,23.446,22.887
2016-03-23,22.887,22.949
2016-03-24,22.918,22.692
2016-03-25,22.687,22.79
2016-03-28,22.79,22.518
2016-03-29,22.472,22.836
2016-03-30,22.862,23.846
2016-03-31,24.051,23.585
2016-04-01,23.487,23.221
2016-04-05,23.072,23.667
2016-04-06,23.672,23.436
2016-04-07,23.385,24.641
2016-04-08,24.103,24.677
2016-04-11,24.667,25.385
2016-04-12,25.144,25.641
2016-04-13,25.641,25.128
2016-04-14,24.974,25.241
2016-04-15,25.067,24.908
2016-04-18,24.903,25.026
2016-04-19,25.123,25.631
2016-04-20,25.667,24.923000000000002
2016-04-21,24.774,25.021
2016-04-22,24.928,27.082
2016-04-25,26.733,26.0
2016-04-26,25.949,25.754
2016-04-27,25.938,25.897
