date,PX_OPEN,PX_LAST
2015-01-05,10.778,10.628
2015-01-06,10.56,11.147
2015-01-07,11.033,10.983
2015-01-08,10.828,10.833
2015-01-09,10.792,10.97
2015-01-12,10.965,10.924
2015-01-13,10.856,11.065
2015-01-14,11.065,11.042
2015-01-15,11.083,11.061
2015-01-16,11.07,10.997
2015-01-19,10.719,10.797
2015-01-20,10.874,11.425
2015-01-21,11.466,11.543
2015-01-22,11.52,12.262
2015-01-23,12.244,11.848
2015-01-26,11.962,12.053
2015-01-27,12.066,12.089
2015-01-28,12.089,11.916
2015-01-29,11.752,11.971
2015-01-30,11.971,12.007
2015-02-02,11.862,12.053
2015-02-03,12.144,12.399000000000001
2015-02-04,12.399000000000001,12.194
2015-02-05,12.249,11.912
2015-02-06,11.871,11.511
2015-02-09,11.511,11.593
2015-02-10,11.589,11.812
2015-02-11,11.83,12.025
2015-02-12,12.035,11.953
2015-02-13,11.998,12.144
2015-02-16,12.162,12.444
2015-02-17,12.481,12.344
2015-02-25,12.399000000000001,12.244
2015-02-26,12.221,12.399000000000001
2015-02-27,12.731,13.05
2015-03-02,13.2,13.336
2015-03-03,13.336,13.446
2015-03-04,13.487,13.66
2015-03-05,13.664,13.145
2015-03-06,13.031,12.954
2015-03-09,12.872,13.086
2015-03-10,13.086,13.091
2015-03-11,13.145,12.836
2015-03-12,12.836,12.74
2015-03-13,12.913,12.927
2015-03-16,13.109,13.236
2015-03-17,13.227,13.805
2015-03-18,13.814,13.96
2015-03-19,13.883,13.837
2015-03-20,13.792,13.76
2015-03-23,13.796,14.033
2015-03-24,14.024,13.905
2015-03-25,14.005,14.274000000000001
2015-03-26,14.315,14.215
2015-03-27,14.251,14.178
2015-03-30,14.247,14.624
2015-03-31,14.747,14.861
2015-04-01,14.97,15.89
2015-04-02,15.881,15.904
2015-04-03,15.799,16.576999999999998
2015-04-07,16.796,16.632
2015-04-08,16.632,15.885
2015-04-09,15.84,15.68
2015-04-10,15.831,16.158
2015-04-13,16.158,16.24
2015-04-14,16.295,16.527
2015-04-15,16.391,15.535
2015-04-16,15.385,15.612
