date,PX_OPEN,PX_LAST
2015-05-26,16.347,16.347
2015-05-27,17.98,17.98
2015-05-28,19.776,19.776
2015-05-29,21.755,21.755
2015-06-01,23.929,23.929
2015-06-02,26.321,26.321
2015-06-03,28.954,28.954
2015-06-04,31.852,31.852
2015-06-05,35.036,35.036
2015-06-08,38.541,38.541
2015-06-09,42.393,42.393
2015-06-10,46.633,46.633
2015-06-11,51.296,51.296
2015-06-12,56.423,56.423
2015-06-15,62.066,62.066
2015-06-16,68.276,68.276
2015-06-17,68.367,66.327
2015-06-18,68.209,66.633
2015-06-19,63.776,59.969
2015-06-23,56.128,53.974
2015-06-24,54.592,54.592
2015-06-25,54.184,51.811
2015-06-26,48.98,46.633
2015-06-29,43.878,41.969
2015-06-30,42.602,46.168
2015-07-01,46.995,41.551
2015-07-02,39.311,37.398
2015-07-03,36.735,34.546
2015-07-06,38.0,35.709
2015-07-07,33.673,32.138
2015-07-08,28.923000000000002,28.923000000000002
2015-07-09,26.531,31.76
2015-07-10,34.694,34.939
2015-07-13,37.755,38.434
2015-07-14,41.832,42.276
2015-07-15,40.918,38.265
2015-07-16,36.791,41.046
2015-07-17,41.327,43.163
2015-07-20,42.352,43.0
2015-07-21,41.837,42.388
2015-07-22,41.985,43.622
2015-07-23,44.898,44.944
2015-07-24,44.898,42.959
2015-07-27,41.837,38.663
2015-07-28,35.0,34.796
2015-07-29,35.969,35.714
2015-07-30,35.719,34.235
2015-07-31,32.684,32.474
2015-08-03,31.77,31.929
2015-08-04,32.709,35.122
2015-08-05,35.714,35.663
2015-08-06,35.153,36.939
2015-08-07,37.143,38.52
2015-08-10,38.724,40.296
2015-08-11,39.806,39.5
2015-08-12,38.929,37.658
2015-08-13,37.74,38.515
2015-08-14,38.52,39.898
2015-08-17,39.679,39.602
2015-08-18,39.699,35.643
2015-08-19,33.929,36.388
2015-08-20,35.796,35.5
2015-08-21,34.112,33.214
2015-08-24,30.918,29.893
2015-08-25,27.041,26.903
2015-08-26,27.474,26.01
2015-08-27,27.347,28.612
2015-08-28,28.826999999999998,30.663
2015-08-31,29.673000000000002,28.587
2015-09-01,28.745,26.092
2015-09-02,24.49,24.949
2015-09-07,25.826999999999998,26.684
2015-09-08,26.454,28.367
2015-09-09,28.75,29.561
2015-09-10,28.929,28.689
2015-09-11,28.622,29.592
2015-09-14,30.255,26.939
2015-09-15,26.026,25.796
2015-09-16,26.48,28.378
2015-09-17,28.929,29.944
2015-09-18,30.383,31.112
2015-09-21,30.546,32.235
2015-09-22,32.311,31.607
2015-09-23,31.327,32.5
2015-09-24,33.122,35.75
2015-09-25,35.107,32.622
2015-09-28,32.806,35.597
2015-10-26,39.158,39.158
2015-10-27,43.077,43.077
2015-10-28,47.383,47.383
2015-10-29,51.99,49.388
2015-10-30,48.092,47.092
2015-11-02,45.908,46.939
2015-11-03,47.245,50.459
2015-11-04,51.02,51.327
2015-11-05,50.51,56.459
2015-11-06,58.163,61.224
2015-11-09,59.99,59.923
2015-11-10,59.923,60.602
2015-11-11,61.122,58.418
2015-11-12,58.526,57.898
2015-11-13,57.082,53.597
2015-11-16,52.296,56.122
2015-11-17,57.449,52.837
2015-11-18,53.01,52.24
2015-11-19,52.551,53.801
2015-11-20,54.01,59.184
2015-11-23,61.224,57.444
2015-11-24,57.143,56.173
2015-11-25,56.276,56.587
2015-11-26,56.255,55.102
2015-11-27,54.082,51.469
2015-11-30,51.276,50.638
2015-12-01,50.235,49.005
2015-12-02,49.036,50.0
2015-12-03,49.694,52.806
2015-12-04,52.653,52.439
2015-12-07,52.474,52.439
2015-12-08,52.551,52.781
2015-12-09,52.551,49.628
2015-12-10,49.49,48.974
2015-12-11,48.98,49.031
2015-12-14,49.122,50.117
2015-12-15,50.0,49.719
2015-12-16,50.204,49.235
2015-12-17,49.546,52.449
2015-12-18,51.985,50.347
2015-12-21,50.0,50.046
2015-12-22,50.102,51.02
2015-12-23,51.015,49.235
2015-12-24,49.439,49.566
2015-12-25,49.745,49.99
2015-12-28,50.168,51.939
2015-12-29,51.607,53.087
2015-12-30,53.194,53.01
2015-12-31,53.148,50.194
2016-01-04,50.255,45.173
2016-01-05,42.286,44.847
2016-01-06,44.898,44.735
2016-01-07,43.878,40.26
2016-01-08,40.561,38.929
2016-01-11,38.026,35.036
2016-01-12,35.143,35.821
2016-01-13,36.112,32.24
2016-01-14,30.612,34.337
2016-01-15,33.776,34.439
2016-01-18,33.163,35.755
2016-01-19,35.459,37.245
2016-01-20,36.735,36.403
2016-01-21,35.714,33.929
2016-01-22,34.842,35.531
2016-01-25,36.224,39.082
2016-01-26,39.439,35.418
2016-01-27,35.449,35.969
2016-01-28,34.821,33.036
2016-01-29,33.102,34.469
2016-02-01,34.184,31.888
2016-02-02,31.76,33.158
2016-02-03,32.653,32.872
2016-02-04,33.163,34.531
2016-02-05,34.526,34.082
2016-02-15,32.663,33.745
2016-02-16,34.362,36.153
2016-02-17,35.714,36.107
2016-02-18,37.235,36.092
2016-02-19,35.949,35.714
2016-02-22,36.107,36.352
2016-02-23,36.459,36.02
2016-02-24,34.352,33.939
2016-02-25,34.071,31.265
2016-02-26,31.541,31.25
2016-02-29,31.128,28.168
2016-03-01,28.327,27.296
2016-03-02,27.24,29.337
2016-03-03,28.939,28.944
2016-03-04,28.571,27.255
2016-03-07,27.668,27.811
2016-03-08,27.551,28.352
2016-03-09,27.551,27.541
2016-03-10,27.801,27.418
2016-03-11,26.786,27.041
2016-03-14,27.5,29.056
2016-03-15,28.755,28.49
2016-03-16,28.929,27.934
2016-03-17,28.209,29.362
2016-03-18,29.847,32.301
2016-03-21,33.153,33.485
2016-03-22,33.153,33.673
2016-03-23,33.704,34.026
2016-03-24,35.791,33.704
2016-03-25,32.959,32.847
2016-03-28,33.071,32.087
2016-03-29,32.168,31.122
2016-03-30,32.046,32.75
2016-03-31,32.862,32.551
2016-04-01,32.592,31.617
2016-04-05,31.786,32.832
2016-04-06,32.658,33.286
2016-04-07,33.276,32.148
2016-04-08,31.837,31.633
2016-04-11,31.939,32.398
2016-04-12,32.153,32.383
2016-04-13,32.653,33.061
2016-04-14,33.265,33.561
2016-04-15,33.628,33.138
2016-04-18,32.755,31.985
2016-04-19,32.321,32.27
2016-04-20,32.276,30.117
2016-04-21,30.102,29.459
2016-04-22,29.235,29.699
2016-04-25,29.709,30.0
2016-04-26,29.806,30.087
2016-04-27,30.026,29.929
2016-04-28,30.179,31.561
2016-04-29,31.276,30.939
2016-05-03,30.408,31.25
2016-05-04,31.112,30.867
2016-05-05,31.02,31.301
2016-05-06,31.189,29.561
2016-05-09,29.082,28.046
2016-05-10,27.847,27.893
2016-05-11,28.112,27.551
2016-05-12,27.143,27.923000000000002
2016-05-13,27.903,27.49
2016-05-16,27.291,27.857
2016-05-17,27.806,28.617
2016-05-18,28.52,27.969
2016-05-19,27.969,28.214
2016-05-20,27.872,29.036
2016-05-23,29.153,30.255
2016-05-24,30.102,29.694
2016-05-25,29.847,29.128
2016-05-26,29.158,29.342
2016-05-27,29.281,29.321
2016-05-30,28.826999999999998,30.005
2016-05-31,29.847,31.352
2016-06-01,31.347,31.0
2016-06-02,30.918,31.082
2016-06-03,31.026,31.051
2016-06-06,31.204,30.597
2016-06-07,30.607,30.648
2016-06-08,30.648,31.429
2016-06-13,30.974,29.342
2016-06-14,29.235,28.77
2016-06-15,28.485,29.811
2016-06-16,29.714,29.306
2016-06-17,29.495,29.643
2016-06-20,29.709,29.949
2016-06-21,30.495,29.628
2016-06-22,29.587,30.408
2016-06-23,30.286,30.352
2016-06-24,30.168,29.515
2016-06-27,29.378,30.668
2016-06-28,30.459,30.816
2016-06-29,30.959,31.561
2016-06-30,31.653,31.061
2016-07-01,31.071,30.791
2016-07-04,30.612,31.255
2016-07-05,31.301,30.918
2016-07-06,30.918,30.816
2016-07-07,30.862,30.52
2016-07-08,30.52,30.561
2016-07-11,30.719,30.622
2016-07-12,30.653,31.122
2016-07-13,31.077,31.531
2016-07-14,31.531,31.582
2016-07-15,31.622,31.01
2016-07-18,31.02,30.704
2016-07-19,30.74,31.02
2016-07-20,31.02,32.026
2016-07-21,32.026,35.23
2016-07-22,35.204,35.107
2016-07-25,35.092,35.51
2016-07-26,35.306,35.357
2016-07-27,35.429,34.464
2016-07-28,34.49,33.515
2016-07-29,33.929,34.005
2016-08-01,33.709,32.286
2016-08-02,32.189,32.393
2016-08-03,32.316,32.985
2016-08-04,32.862,33.077
2016-08-05,32.908,32.092
2016-08-08,31.898,32.592
2016-08-09,32.633,33.485
2016-08-10,33.464,32.786
2016-08-11,32.679,32.184
2016-08-12,32.204,32.801
2016-08-15,32.745,34.041
2016-08-16,33.98,33.786
2016-08-17,33.704,34.128
2016-08-18,34.148,33.52
2016-08-19,33.469,33.199
2016-08-22,33.173,32.903
2016-08-23,32.862,32.908
2016-08-24,33.163,32.709
2016-08-25,32.5,32.184
2016-08-26,32.291,32.281
2016-08-29,32.296,32.883
2016-08-30,32.883,32.898
2016-08-31,32.913,32.26
2016-09-01,32.26,32.194
2016-09-02,32.143,31.903
2016-09-05,31.969,31.724
2016-09-06,31.883,32.235
2016-09-07,32.112,32.26
2016-09-08,32.296,32.393
2016-09-09,32.582,32.735
2016-09-12,32.179,31.02
2016-09-13,31.316,31.24
2016-09-14,31.128,30.969
2016-09-19,31.036,31.092
2016-09-20,31.153,31.204
2016-09-21,31.128,31.224
2016-09-22,31.291,31.179
2016-09-23,31.194,31.638
2016-09-26,31.582,31.036
2016-09-27,31.066,31.673000000000002
2016-09-28,31.786,31.658
2016-09-29,31.735,32.245
2016-09-30,32.082,31.99
2016-10-10,32.332,32.872
2016-10-11,32.852,32.597
2016-10-12,32.5,32.628
2016-10-13,32.607,32.204
2016-10-14,32.235,32.291
2016-10-17,32.449,32.526
2016-10-18,32.577,32.776
2016-10-19,32.791,32.347
2016-10-20,32.245,32.27
2016-10-21,32.26,32.015
2016-10-24,31.99,32.255
2016-10-25,32.26,32.235
2016-10-26,32.235,31.847
2016-10-27,31.934,31.633
2016-10-28,31.673000000000002,31.398
2016-10-31,31.332,31.429
2016-11-01,31.459,31.847
2016-11-02,31.128,31.378
2016-11-03,31.276,31.383
2016-11-04,31.52,31.531
2016-11-07,31.633,31.526
2016-11-08,31.582,31.612
2016-11-09,31.617,30.944
2016-11-10,31.112,31.265
2016-11-11,31.194,31.02
2016-11-14,31.031,31.27
2016-11-15,31.255,31.469
2016-11-16,31.566,31.878
2016-11-17,31.689,31.576999999999998
2016-11-18,31.628,31.311
2016-11-21,31.138,31.27
2016-11-22,31.25,32.27
2016-11-23,32.245,31.781
2016-11-24,31.673000000000002,31.434
2016-11-25,31.454,31.689
2016-11-28,31.888,32.107
2016-11-29,32.138,32.117
2016-11-30,31.99,32.398
2016-12-01,32.454,32.224
2016-12-02,32.143,31.582
