date,PX_OPEN,PX_LAST
2015-01-05,21.75,22.38
2015-01-06,22.0,21.335
2015-01-07,20.9,21.31
2015-01-08,21.31,21.0
2015-01-09,20.96,21.66
2015-01-12,21.505,21.44
2015-01-13,21.5,22.04
2015-01-14,22.04,22.425
2015-01-15,22.0,23.525
2015-01-16,23.64,23.67
2015-01-19,22.5,23.005
2015-01-20,22.685,24.985
2015-01-21,25.0,25.175
2015-01-22,24.925,24.955
2015-01-23,24.96,25.21
2015-01-26,25.495,25.21
2015-01-27,25.8,24.35
2015-01-28,23.65,23.31
2015-01-29,23.0,23.305
2015-01-30,23.485,23.56
2015-02-02,23.35,23.285
2015-02-16,23.495,22.965
2015-02-17,23.0,24.84
2015-02-25,24.585,24.345
2015-02-26,24.5,24.4
2015-02-27,24.465,24.16
2015-03-02,24.64,24.08
2015-03-03,23.915,23.06
2015-03-04,23.06,22.83
2015-03-05,22.89,22.125
2015-03-06,22.16,22.16
2015-03-09,22.09,22.64
2015-03-10,22.535,22.36
2015-03-11,22.45,22.6
2015-03-12,22.85,22.6
2015-03-13,22.46,22.155
2015-03-16,22.145,22.445
2015-03-17,22.59,23.205
2015-03-18,23.25,24.64
2015-03-19,24.5,24.345
2015-03-20,24.15,24.65
2015-03-23,24.655,25.095
2015-03-24,25.015,26.115
2015-03-25,25.85,26.115
2015-03-26,27.3,25.385
2015-03-27,26.0,26.195
2015-03-30,26.675,28.605
2015-03-31,29.4,27.69
2015-04-01,27.725,28.115
2015-04-02,28.25,27.935
2015-04-03,27.955,29.39
2015-04-07,29.72,28.96
2015-04-08,28.945,27.855
2015-04-09,27.65,28.115
2015-04-10,28.0,28.155
2015-04-13,28.165,28.3
2015-04-14,28.39,28.065
2015-04-15,28.2,27.77
2015-04-16,27.6,27.93
2015-04-17,28.25,28.01
2015-04-20,28.225,26.715
2015-04-21,26.9,27.2
2015-04-22,27.22,27.745
2015-04-23,27.96,29.735
2015-04-24,29.79,30.84
2015-04-27,31.4,30.765
2015-04-28,30.3,30.7
2015-04-29,30.505,31.195
2015-04-30,31.54,31.025
2015-05-04,32.5,33.69
2015-05-05,33.69,30.94
2015-05-06,31.5,29.25
2015-05-07,28.65,29.49
2015-05-08,29.75,29.58
2015-05-11,30.39,29.94
2015-05-12,29.95,29.44
2015-05-13,29.42,30.16
2015-05-14,29.96,29.13
2015-05-15,29.14,29.18
2015-05-18,29.23,28.38
2015-05-19,28.08,28.66
2015-05-20,28.99,29.05
2015-05-21,29.1,29.21
2015-05-22,29.36,30.88
2015-05-25,30.8,31.87
2015-05-26,32.1,31.95
2015-05-27,31.9,30.76
2015-05-28,30.77,27.7
2015-05-29,27.49,26.62
2015-06-01,26.7,27.84
2015-06-02,28.0,28.58
2015-06-03,28.5,27.77
2015-06-04,27.8,27.32
2015-06-05,27.65,28.63
2015-06-08,28.71,30.4
2015-06-09,30.4,29.37
2015-06-10,29.1,29.39
2015-06-11,29.99,30.94
2015-06-12,30.91,31.3
2015-06-15,31.58,33.86
2015-06-16,33.88,34.37
2015-06-17,34.51,33.04
2015-06-18,32.5,31.28
2015-06-19,30.5,28.15
2015-06-23,28.39,29.35
2015-06-24,29.35,29.37
2015-06-25,29.3,29.99
2015-06-26,28.8,26.99
2015-06-29,28.8,27.68
2015-06-30,27.68,30.45
2015-07-01,30.61,29.53
2015-07-02,29.92,26.59
2015-07-03,25.0,23.93
2015-07-06,26.32,24.0
2015-07-07,23.0,23.18
2015-07-15,25.5,25.02
2015-07-16,24.99,24.39
2015-07-17,24.71,26.12
2015-07-20,26.9,27.01
2015-07-21,26.58,26.66
2015-07-22,26.55,25.69
2015-07-23,25.47,26.01
2015-07-24,25.8,26.57
2015-07-27,26.02,25.96
2015-07-28,25.44,27.65
2015-07-29,28.1,29.36
2015-07-30,29.54,28.67
2015-07-31,28.31,29.63
2015-08-03,30.0,31.27
2015-08-04,30.7,30.96
2015-08-05,30.5,28.89
2015-08-06,27.84,27.65
2015-08-07,27.91,29.07
2015-08-10,29.27,30.01
2015-08-11,30.01,29.28
2015-08-12,28.8,28.01
2015-08-13,28.03,30.01
2015-08-14,30.01,29.64
2015-08-17,29.29,29.94
2015-08-18,29.88,27.21
2015-08-19,26.5,27.24
2015-08-20,26.82,26.64
2015-08-21,26.34,24.66
2015-08-24,23.75,22.19
2015-08-25,20.08,23.61
2015-08-26,22.68,23.64
2015-08-27,23.64,24.09
2015-08-28,24.81,25.04
2015-08-31,25.2,25.71
2015-09-01,24.71,25.63
2015-09-02,24.3,25.74
2015-09-07,25.25,24.12
2015-09-08,24.02,24.36
2015-09-09,24.5,24.8
2015-09-10,24.52,24.39
2015-09-11,24.35,24.24
2015-09-14,24.19,24.28
2015-09-15,23.51,22.76
2015-09-16,22.81,24.3
2015-09-17,24.01,23.19
2015-09-18,23.4,23.17
2015-09-21,23.0,23.42
2015-09-22,23.46,23.67
2015-09-23,23.3,22.99
2015-09-24,22.99,23.04
2015-09-25,23.11,22.82
2015-09-28,23.05,22.67
2015-09-29,22.4,22.02
2015-09-30,21.91,21.9
2015-10-08,22.57,23.17
2015-10-09,23.3,23.29
2015-10-12,23.66,24.4
2015-10-13,24.3,24.4
2015-10-14,24.0,23.48
2015-10-15,23.31,24.79
2015-10-16,24.96,26.46
2015-10-19,26.46,26.88
2015-10-20,26.61,26.53
2015-10-21,26.55,25.02
2015-10-22,25.0,25.37
2015-10-23,25.38,26.14
2015-10-26,26.88,26.16
2015-10-27,26.11,25.6
2015-10-28,25.42,24.7
2015-10-29,24.99,24.94
2015-10-30,25.02,25.0
2015-11-02,24.98,24.62
2015-11-03,24.85,24.43
2015-11-04,24.42,25.39
2015-11-05,25.45,25.3
2015-11-06,25.4,25.65
2015-11-09,25.63,26.27
2015-11-10,26.26,25.94
2015-11-11,26.18,26.14
2015-11-12,26.68,26.98
2015-11-13,26.42,26.0
2015-11-16,25.7,26.24
2015-11-17,26.45,26.51
2015-11-18,26.62,27.48
2015-11-19,27.31,27.3
2015-11-20,27.48,27.51
2015-11-23,28.69,27.43
2015-11-24,27.45,27.28
2015-11-25,27.01,27.29
2015-11-26,27.79,26.88
2015-11-27,26.8,25.43
2015-11-30,25.45,25.72
2015-12-01,25.67,27.18
2015-12-02,26.88,27.87
2015-12-03,27.9,27.63
2015-12-04,27.21,26.65
2015-12-07,26.72,26.48
2015-12-08,26.1,26.21
2015-12-09,26.29,26.69
2015-12-10,26.78,27.37
2015-12-11,27.26,27.2
2015-12-14,27.05,28.48
2015-12-15,30.0,29.99
2015-12-16,30.0,30.02
2015-12-17,29.95,31.91
2015-12-18,31.5,30.72
2015-12-21,30.98,31.5
2015-12-22,31.94,32.53
2015-12-23,32.54,32.33
2015-12-24,33.0,33.02
2015-12-25,33.0,32.74
2015-12-28,32.8,30.88
2015-12-29,30.95,30.99
2015-12-30,30.99,30.55
2015-12-31,30.85,30.72
2016-01-04,30.9,28.22
2016-01-05,27.2,28.46
2016-01-06,28.81,28.79
2016-01-07,28.47,26.42
2016-01-08,27.28,27.45
2016-01-11,27.0,27.61
2016-01-12,27.3,28.01
2016-01-13,28.0,26.5
2016-01-14,26.25,26.83
2016-01-15,26.31,25.55
2016-01-18,25.1,25.15
2016-01-19,25.22,26.45
2016-01-20,26.43,25.74
2016-01-21,25.29,24.09
2016-01-22,24.33,24.58
2016-01-25,24.9,24.39
2016-01-26,24.11,22.63
2016-01-27,22.71,21.97
2016-01-28,21.78,21.71
2016-01-29,21.75,22.54
2016-02-01,22.68,22.0
2016-02-02,22.0,22.74
2016-02-03,23.34,23.61
2016-02-04,23.55,23.64
2016-02-05,23.89,23.13
2016-02-15,22.42,22.87
2016-02-16,23.02,23.56
2016-02-17,23.66,24.0
2016-02-18,24.29,23.93
2016-02-19,23.8,23.8
2016-02-22,24.51,24.35
2016-02-23,24.4,24.18
2016-02-24,24.02,24.03
2016-02-25,23.9,22.13
2016-02-26,22.23,22.59
2016-02-29,22.81,22.38
2016-03-01,22.83,23.06
2016-03-02,23.15,25.37
2016-03-03,25.78,25.23
2016-03-04,24.8,25.66
2016-03-07,25.95,25.81
2016-03-08,25.72,25.49
2016-03-09,24.84,25.21
2016-03-10,25.1,23.96
2016-03-11,24.0,23.57
2016-03-14,23.71,23.96
2016-03-15,23.9,23.69
2016-03-16,23.73,24.16
2016-03-17,24.2,24.38
2016-03-18,24.38,24.91
2016-03-21,25.35,25.15
2016-03-22,24.95,24.69
2016-03-23,24.71,25.02
2016-03-24,24.71,25.11
2016-03-25,24.96,24.76
2016-03-28,24.63,23.96
2016-03-29,23.85,23.53
2016-03-30,23.62,24.13
2016-03-31,24.3,24.28
2016-04-01,24.25,24.34
2016-04-05,24.18,24.84
2016-04-06,24.8,24.98
2016-04-07,25.13,24.49
2016-04-08,24.3,24.35
2016-04-11,24.55,24.91
2016-04-12,24.9,24.89
2016-04-13,24.99,24.85
2016-04-14,25.12,24.88
2016-04-15,24.89,24.89
2016-04-18,24.7,24.43
2016-04-19,24.58,24.49
2016-04-20,24.5,23.86
2016-04-21,23.71,23.36
2016-04-22,23.23,23.54
2016-04-25,23.52,23.34
2016-04-26,23.72,24.83
2016-04-27,25.13,25.37
2016-04-28,25.34,25.2
2016-04-29,25.06,25.18
2016-05-03,25.4,25.27
2016-05-04,25.23,24.95
2016-05-05,24.95,26.48
2016-05-06,26.21,25.62
2016-05-09,25.5,25.13
2016-05-10,24.85,24.66
2016-05-11,24.85,24.55
2016-05-12,24.45,24.58
2016-05-13,24.37,24.53
2016-05-16,24.6,24.35
2016-05-17,23.96,23.54
2016-05-18,23.41,23.73
2016-05-19,23.8,23.62
2016-05-20,23.7,23.9
2016-05-23,23.8,25.17
2016-05-24,25.03,25.07
2016-05-25,25.2,24.73
2016-05-26,24.89,25.17
2016-05-27,25.1,24.65
2016-05-30,24.58,23.94
2016-05-31,23.85,24.7
2016-06-01,24.72,24.62
2016-06-02,24.66,24.67
2016-06-03,24.58,24.59
2016-06-06,24.99,24.85
2016-06-07,24.88,24.77
2016-06-08,24.71,25.17
2016-06-13,25.0,24.27
2016-06-14,24.3,24.27
2016-06-15,24.09,24.92
2016-06-16,24.92,24.43
2016-06-17,24.43,24.57
2016-06-20,24.7,24.4
2016-06-21,24.5,24.46
2016-06-22,24.46,24.68
2016-06-23,24.75,24.46
2016-06-24,24.39,24.08
2016-06-27,24.0,24.27
2016-06-28,24.18,24.29
2016-06-29,24.66,24.27
2016-06-30,24.27,24.38
2016-07-01,24.46,24.56
2016-07-04,24.56,24.96
2016-07-05,24.96,25.02
2016-07-06,25.18,25.55
2016-07-07,25.44,26.3
2016-07-08,26.18,25.95
2016-07-11,25.89,25.38
2016-07-12,25.35,25.9
2016-07-13,26.16,25.91
2016-07-14,25.82,25.98
2016-07-15,25.94,27.01
2016-07-18,27.03,26.74
2016-07-19,26.78,26.45
2016-07-20,26.46,26.16
2016-07-21,26.2,26.21
2016-07-22,26.21,25.75
2016-07-25,25.62,25.5
2016-07-26,25.59,25.78
2016-07-27,25.77,25.24
2016-07-28,25.24,25.44
