date,PX_OPEN,PX_LAST
2016-08-15,,6.064
2016-08-16,7.279,8.736
2016-08-17,9.607,9.607
2016-08-18,10.571,10.571
2016-08-19,11.629,11.629
2016-08-22,12.793,12.793
2016-08-23,13.929,14.071
2016-08-24,14.679,14.686
2016-08-25,14.429,14.836
2016-08-26,14.75,13.986
2016-08-29,13.714,13.336
2016-08-30,13.436,13.3
2016-08-31,13.321,13.85
2016-09-01,13.743,13.3
2016-09-02,13.15,13.257
2016-09-05,13.343,12.786
2016-09-06,12.7,12.871
2016-09-07,12.807,12.65
2016-09-08,12.621,12.679
2016-09-09,12.679,12.521
2016-09-12,12.286,12.129
2016-09-13,12.214,12.357
2016-09-14,12.271,12.229
2016-09-19,12.207,12.343
2016-09-20,12.293,12.15
2016-09-21,12.136,12.071
2016-09-22,12.157,12.086
2016-09-23,12.079,11.7
2016-09-26,11.65,11.15
2016-09-27,11.129,11.107
2016-09-28,11.093,10.929
2016-09-29,10.979,10.921
2016-09-30,10.893,10.75
2016-10-10,10.8,11.014
2016-10-11,11.007,11.043
2016-10-12,10.971,10.943
2016-10-13,10.986,10.893
2016-10-14,10.886,10.957
2016-10-17,10.907,10.621
2016-10-18,10.629,10.814
2016-10-19,10.814,10.707
2016-10-20,10.7,10.743
2016-10-21,10.721,10.821
2016-10-24,10.829,11.114
2016-10-25,11.064,11.121
2016-10-26,11.121,10.914
2016-10-27,10.9,10.936
2016-10-28,11.021,11.229
2016-10-31,11.25,11.479
2016-11-01,11.364,11.407
2016-11-02,11.379,11.279
2016-11-03,11.236,11.357
2016-11-04,11.336,11.2
2016-11-07,11.193,11.193
2016-11-08,11.25,11.336
2016-11-09,11.3,11.086
2016-11-10,11.2,11.457
2016-11-11,11.464,11.671
2016-11-14,11.579,11.85
2016-11-15,11.793,11.671
2016-11-16,11.714,11.614
2016-11-17,11.579,11.707
2016-11-18,11.714,11.557
2016-11-21,11.514,11.614
2016-11-22,11.664,11.679
2016-11-23,11.686,11.714
2016-11-24,11.664,11.943
2016-11-25,11.986,11.986
2016-11-28,12.043,12.4
2016-11-29,12.286,12.243
2016-11-30,12.257,11.85
2016-12-01,11.821,12.05
2016-12-02,12.029,11.886
2016-12-05,11.657,11.679
2016-12-06,11.671,11.657
2016-12-07,11.643,11.9
2016-12-08,11.907,12.064
2016-12-09,12.036,12.443
2016-12-12,12.614,12.393
2016-12-13,12.321,12.321
2016-12-14,12.25,12.793
2016-12-15,12.679,12.321
2016-12-16,12.25,12.3
2016-12-19,12.171,11.986
2016-12-20,11.986,11.479
2016-12-21,11.5,11.621
2016-12-22,11.6,11.714
2016-12-23,11.664,11.279
2016-12-26,11.221,11.521
2016-12-27,11.464,11.45
2016-12-28,11.45,11.257
2016-12-29,11.193,11.236
2016-12-30,11.236,11.271
2017-01-03,11.336,11.621
2017-01-04,11.6,11.657
2017-01-05,11.636,11.643
2017-01-06,11.621,11.343
2017-01-09,11.314,11.407
2017-01-10,11.371,11.314
2017-01-11,11.271,11.2
2017-01-12,11.2,10.843
2017-01-13,10.829,10.857
2017-01-16,10.743,10.907
2017-01-17,10.764,10.9
2017-01-18,10.85,10.943
2017-01-19,10.929,10.929
2017-01-20,10.914,11.093
2017-01-23,11.064,11.057
2017-01-24,11.043,11.071
2017-01-25,11.043,11.079
2017-01-26,11.171,11.421
2017-02-03,11.4,11.257
2017-02-06,11.271,11.407
2017-02-07,11.357,11.35
2017-02-08,11.329,11.493
2017-02-09,11.429,11.557
2017-02-10,11.557,11.671
2017-02-13,11.693,12.114
2017-02-14,12.15,12.014
2017-02-15,12.007,12.171
2017-02-16,12.143,12.421
2017-02-17,12.414,11.957
2017-02-20,11.971,12.771
2017-02-21,12.75,12.6
2017-02-22,12.571,12.536
2017-02-23,12.586,12.714
2017-02-24,12.771,12.636
2017-02-27,12.564,12.414
2017-02-28,12.357,12.9
2017-03-01,12.793,12.629
2017-03-02,12.664,12.757
2017-03-03,12.636,12.407
2017-03-06,12.407,12.55
2017-03-07,12.507,12.857
2017-03-08,12.843,12.814
2017-03-09,12.686,12.7
2017-03-10,12.686,12.436
2017-03-13,12.393,12.471
2017-03-14,12.45,12.379
2017-03-15,12.343,12.386
2017-03-16,12.429,12.786
2017-03-17,12.721,12.443
2017-03-20,12.393,12.543
2017-03-21,12.521,12.507
2017-03-22,12.436,12.221
2017-03-23,12.236,12.264
2017-03-24,12.271,12.164
2017-03-27,12.164,12.25
2017-03-28,12.243,12.329
2017-03-29,12.336,12.114
2017-03-30,12.086,11.893
2017-03-31,11.95,12.493
2017-04-05,12.229,12.221
2017-04-06,12.15,12.193
2017-04-07,12.171,12.143
2017-04-10,12.079,12.021
2017-04-11,12.021,12.229
2017-04-12,12.171,12.071
2017-04-13,12.014,12.029
2017-04-14,11.993,11.671
2017-04-17,11.621,11.357
2017-04-18,11.357,11.193
2017-04-19,11.171,11.336
2017-04-20,11.286,11.093
2017-04-21,11.093,11.207
2017-04-24,11.171,11.2
2017-04-25,11.236,11.407
2017-04-26,11.414,11.364
2017-04-27,11.364,11.414
2017-04-28,11.357,11.221
2017-05-02,11.214,11.193
2017-05-03,11.193,11.221
2017-05-04,11.2,11.15
2017-05-05,11.114,10.857
2017-05-08,10.75,10.593
2017-05-09,10.6,10.979
2017-05-10,10.9,11.271
2017-05-11,11.15,11.329
2017-05-12,11.286,11.55
2017-05-15,11.529,11.421
2017-05-16,11.343,11.379
2017-05-17,11.307,11.371
2017-05-18,11.257,10.986
2017-05-19,11.0,10.943
2017-05-22,10.9,10.75
2017-05-23,10.75,11.007
2017-05-24,10.929,10.821
2017-05-25,10.807,11.179
2017-05-26,11.186,11.057
2017-05-31,11.229,10.964
2017-06-01,10.864,11.121
2017-06-02,11.071,11.343
2017-06-05,11.35,11.236
2017-06-06,11.2,11.279
2017-06-07,11.279,11.436
2017-06-08,11.414,11.314
2017-06-09,11.314,11.271
2017-06-12,11.221,11.25
2017-06-13,11.229,11.307
2017-06-14,11.143,10.9
2017-06-15,10.9,10.957
2017-06-16,10.929,10.821
2017-06-19,10.857,10.914
2017-06-20,10.943,10.893
2017-06-21,10.943,10.971
2017-06-22,10.95,11.371
2017-06-23,11.236,11.35
2017-06-26,11.293,11.35
2017-06-27,11.357,11.464
2017-06-28,11.45,11.379
2017-06-29,11.386,11.371
2017-06-30,11.321,11.293
2017-07-03,11.3,11.329
2017-07-04,11.329,11.143
