Ticker,Returns
0086.hk,0.009
0435.hk,0.035
0496.hk,-0.08
0856.hk,-0.065
1117.hk,-0.026
1521.hk,0.01
1573.hk,2.257
1680.hk,-0.033
1797.hk,0.003
1890.hk,-0.053
1905.hk,-0.134
1907.hk,-0.027
1908.hk,0.044
1951.hk,0.113
2013.hk,-0.047
2019.hk,-0.006
3692.hk,-0.103
3868.hk,0.0
3877.hk,0.14
3990.hk,0.071
6055.hk,-0.063
^HSI,0.016
