Ticker,Returns
0086.hk,0.03
0435.hk,0.08
0496.hk,-0.16
0856.hk,-0.018
1117.hk,-0.051
1521.hk,0.136
1573.hk,2.049
1680.hk,-0.074
1797.hk,-0.024
1890.hk,-0.028
1905.hk,-0.007
1907.hk,-0.01
1908.hk,0.079
1951.hk,0.165
2013.hk,0.052
2019.hk,0.006
3692.hk,-0.049
3868.hk,0.014
3877.hk,0.08
3990.hk,0.078
6055.hk,0.178
^HSI,0.053
