Ticker,Returns
0086.hk,-0.015
0435.hk,0.009
0496.hk,-0.086
0856.hk,-0.06
1117.hk,-0.067
1521.hk,0.249
1573.hk,2.262
1680.hk,-0.043
1797.hk,0.045
1890.hk,-0.069
1905.hk,-0.112
1907.hk,-0.064
1908.hk,0.037
1951.hk,0.264
2013.hk,-0.079
2019.hk,0.012
3692.hk,-0.135
3868.hk,0.024
3877.hk,0.228
3990.hk,0.022
6055.hk,-0.023
^HSI,-0.002
