Ticker,Returns
0086.hk,0.0
0435.hk,0.056
0496.hk,-0.145
0856.hk,0.052
1117.hk,-0.008
1521.hk,0.145
1573.hk,4.455
1680.hk,-0.136
1797.hk,-0.024
1890.hk,0.005
1905.hk,0.019
1907.hk,-0.024
1908.hk,0.027
1951.hk,0.182
2013.hk,0.08
2019.hk,0.009
3692.hk,0.026
3868.hk,-0.005
3877.hk,0.111
3990.hk,0.029
6055.hk,-0.076
^HSI,0.058
