Ticker,Returns
0086.hk,0.021
0435.hk,0.069
0496.hk,-0.157
0856.hk,-0.005
1117.hk,-0.059
1521.hk,0.139
1573.hk,1.776
1680.hk,-0.093
1797.hk,-0.022
1890.hk,0.005
1905.hk,-0.032
1907.hk,0.011
1908.hk,0.079
1951.hk,0.208
2013.hk,0.049
2019.hk,0.025
3692.hk,0.016
3868.hk,0.019
3877.hk,0.102
3990.hk,0.078
6055.hk,0.08
^HSI,0.054
