Ticker,Returns
0086.hk,-0.006
0435.hk,0.046
0496.hk,-0.022
0856.hk,0.015
1117.hk,0.042
1521.hk,0.198
1573.hk,1.565
1680.hk,0.0
1797.hk,0.048
1890.hk,-0.041
1905.hk,-0.1
1907.hk,-0.02
1908.hk,0.049
1951.hk,0.193
2013.hk,-0.087
2019.hk,0.003
3692.hk,-0.116
3868.hk,-0.019
3877.hk,0.079
3990.hk,0.04
6055.hk,-0.009
^HSI,0.006
