Ticker,Returns
0086.hk,-0.015
0435.hk,-0.007
0496.hk,-0.088
0856.hk,-0.093
1117.hk,-0.051
1521.hk,0.044
1573.hk,1.865
1680.hk,-0.033
1797.hk,0.038
1890.hk,-0.06
1905.hk,-0.076
1907.hk,-0.058
1908.hk,0.028
1951.hk,0.144
2013.hk,-0.098
2019.hk,0.003
3692.hk,-0.097
3868.hk,0.014
3877.hk,0.159
3990.hk,0.011
6055.hk,-0.042
^HSI,-0.008
