Ticker,Returns
0086.hk,0.006
0435.hk,0.056
0496.hk,-0.038
0856.hk,0.005
1117.hk,0.034
1521.hk,0.139
1573.hk,3.348
1680.hk,0.0
1797.hk,-0.008
1890.hk,-0.082
1905.hk,-0.128
1907.hk,-0.02
1908.hk,0.033
1951.hk,0.113
2013.hk,-0.096
2019.hk,0.009
3692.hk,-0.114
3868.hk,-0.014
3877.hk,0.089
3990.hk,0.046
6055.hk,-0.017
^HSI,0.024
