Ticker,Returns
0086.hk,0.03
0435.hk,0.117
0496.hk,-0.136
0856.hk,-0.015
1117.hk,-0.082
1521.hk,0.158
1573.hk,1.906
1680.hk,-0.022
1797.hk,-0.035
1890.hk,-0.065
1905.hk,-0.156
1907.hk,-0.014
1908.hk,0.076
1951.hk,0.188
2013.hk,0.019
2019.hk,0.028
3692.hk,-0.051
3868.hk,0.024
3877.hk,0.08
3990.hk,0.07
6055.hk,0.08
^HSI,0.057
