Ticker,Returns
0086.hk,0.024
0435.hk,0.062
0496.hk,-0.133
0856.hk,0.03
1117.hk,0.042
1521.hk,0.149
1573.hk,1.902
1680.hk,-0.063
1797.hk,0.032
1890.hk,0.008
1905.hk,0.059
1907.hk,-0.007
1908.hk,0.085
1951.hk,0.204
2013.hk,0.002
2019.hk,0.012
3692.hk,-0.049
3868.hk,-0.024
3877.hk,0.09
3990.hk,0.055
6055.hk,0.22
^HSI,0.037
