Ticker,Returns
0086.hk,0.042
0435.hk,0.118
0496.hk,-0.099
0856.hk,0.015
1117.hk,-0.026
1521.hk,0.173
1573.hk,2.708
1680.hk,-0.064
1797.hk,0.013
1890.hk,-0.003
1905.hk,-0.118
1907.hk,-0.021
1908.hk,0.1
1951.hk,0.227
2013.hk,-0.038
2019.hk,0.015
3692.hk,-0.099
3868.hk,0.01
3877.hk,0.196
3990.hk,0.112
6055.hk,0.009
^HSI,0.063
