Ticker,Returns
0086.hk,-0.006
0435.hk,0.06
0496.hk,-0.081
0856.hk,-0.012
1117.hk,-0.059
1521.hk,0.17
1573.hk,2.116
1680.hk,-0.011
1797.hk,-0.006
1890.hk,-0.067
1905.hk,-0.15
1907.hk,-0.041
1908.hk,0.045
1951.hk,0.166
2013.hk,-0.087
2019.hk,0.009
3692.hk,-0.158
3868.hk,0.029
3877.hk,0.198
3990.hk,0.079
6055.hk,0.013
^HSI,0.01
