Ticker,Returns
0086.hk,0.042
0435.hk,0.125
0496.hk,-0.149
0856.hk,0.01
1117.hk,-0.066
1521.hk,0.144
1573.hk,2.766
1680.hk,-0.022
1797.hk,-0.017
1890.hk,-0.046
1905.hk,-0.172
1907.hk,-0.021
1908.hk,0.088
1951.hk,0.261
2013.hk,0.026
2019.hk,0.031
3692.hk,-0.062
3868.hk,0.005
3877.hk,0.22
3990.hk,0.099
6055.hk,0.082
^HSI,0.058
