Ticker,Returns
0086.hk,-0.003
0435.hk,0.015
0496.hk,-0.024
0856.hk,0.012
1117.hk,0.034
1521.hk,0.228
1573.hk,0.785
1680.hk,-0.033
1797.hk,0.032
1890.hk,-0.014
1905.hk,-0.073
1907.hk,-0.02
1908.hk,0.047
1951.hk,0.2
2013.hk,-0.057
2019.hk,-0.003
3692.hk,-0.098
3868.hk,0.0
3877.hk,0.089
3990.hk,0.028
6055.hk,0.038
^HSI,0.006
