Ticker,Returns
0086.hk,-0.032
0435.hk,0.033
0496.hk,-0.167
0856.hk,0.026
1117.hk,-0.083
1521.hk,0.217
1573.hk,3.0
1680.hk,-0.102
1797.hk,0.006
1890.hk,0.029
1905.hk,0.039
1907.hk,-0.042
1908.hk,0.052
1951.hk,0.287
2013.hk,0.106
2019.hk,0.043
3692.hk,-0.031
3868.hk,0.014
3877.hk,0.253
3990.hk,0.023
6055.hk,-0.015
^HSI,0.033
