Ticker,Returns
0086.hk,0.033
0435.hk,0.07
0496.hk,-0.171
0856.hk,-0.023
1117.hk,-0.051
1521.hk,0.177
1573.hk,2.18
1680.hk,-0.074
1797.hk,0.002
1890.hk,-0.03
1905.hk,0.039
1907.hk,-0.041
1908.hk,0.094
1951.hk,0.259
2013.hk,0.01
2019.hk,0.012
3692.hk,-0.1
3868.hk,0.019
3877.hk,0.22
3990.hk,0.073
6055.hk,0.222
^HSI,0.04
