Ticker,Returns
0086.hk,0.036
0435.hk,0.072
0496.hk,-0.148
0856.hk,0.02
1117.hk,0.034
1521.hk,0.092
1573.hk,3.918
1680.hk,-0.063
1797.hk,-0.024
1890.hk,-0.035
1905.hk,0.026
1907.hk,-0.007
1908.hk,0.069
1951.hk,0.123
2013.hk,-0.007
2019.hk,0.018
3692.hk,-0.047
3868.hk,-0.019
3877.hk,0.1
3990.hk,0.06
6055.hk,0.209
^HSI,0.056
