Ticker,Returns
0086.hk,0.015
0435.hk,0.052
0496.hk,-0.13
0856.hk,0.043
1117.hk,0.034
1521.hk,0.153
1573.hk,1.642
1680.hk,-0.082
1797.hk,0.033
1890.hk,0.042
1905.hk,0.032
1907.hk,0.014
1908.hk,0.085
1951.hk,0.249
2013.hk,0.0
2019.hk,0.031
3692.hk,0.016
3868.hk,-0.019
3877.hk,0.112
3990.hk,0.055
6055.hk,0.118
^HSI,0.038
