Ticker,Returns
0086.hk,-0.003
0435.hk,0.054
0496.hk,-0.168
0856.hk,0.008
1117.hk,-0.089
1521.hk,0.234
1573.hk,2.527
1680.hk,-0.146
1797.hk,0.002
1890.hk,0.01
1905.hk,0.032
1907.hk,-0.058
1908.hk,0.051
1951.hk,0.325
2013.hk,0.099
2019.hk,0.003
3692.hk,-0.03
3868.hk,0.034
3877.hk,0.232
3990.hk,0.041
6055.hk,-0.066
^HSI,0.042
