Ticker,Returns
0086.hk,-0.009
0435.hk,0.042
0496.hk,-0.093
0856.hk,-0.036
1117.hk,-0.067
1521.hk,0.208
1573.hk,2.308
1680.hk,-0.043
1797.hk,-0.006
1890.hk,-0.074
1905.hk,-0.145
1907.hk,-0.044
1908.hk,0.044
1951.hk,0.17
2013.hk,-0.079
2019.hk,0.012
3692.hk,-0.171
3868.hk,0.038
3877.hk,0.198
3990.hk,0.069
6055.hk,0.009
^HSI,0.01
