Ticker,Returns
0086.hk,-0.003
0435.hk,-0.002
0496.hk,-0.026
0856.hk,-0.023
1117.hk,0.051
1521.hk,0.027
1573.hk,0.568
1680.hk,-0.022
1797.hk,0.026
1890.hk,-0.005
1905.hk,-0.035
1907.hk,-0.014
1908.hk,0.038
1951.hk,0.087
2013.hk,-0.075
2019.hk,-0.012
3692.hk,-0.059
3868.hk,-0.01
3877.hk,0.028
3990.hk,0.018
6055.hk,0.019
^HSI,-0.0
