Ticker,Returns
0086.hk,0.033
0435.hk,0.1
0496.hk,-0.098
0856.hk,-0.015
1117.hk,-0.043
1521.hk,0.23
1573.hk,1.985
1680.hk,-0.064
1797.hk,0.021
1890.hk,-0.025
1905.hk,-0.059
1907.hk,-0.045
1908.hk,0.103
1951.hk,0.249
2013.hk,-0.083
2019.hk,0.018
3692.hk,-0.137
3868.hk,0.034
3877.hk,0.196
3990.hk,0.077
6055.hk,0.045
^HSI,0.048
