Ticker,Returns
0086.hk,0.03
0435.hk,0.078
0496.hk,-0.046
0856.hk,0.061
1117.hk,0.051
1521.hk,0.193
1573.hk,0.785
1680.hk,-0.053
1797.hk,0.036
1890.hk,0.048
1905.hk,-0.018
1907.hk,-0.007
1908.hk,0.094
1951.hk,0.198
2013.hk,-0.067
2019.hk,0.009
3692.hk,-0.056
3868.hk,0.0
3877.hk,0.078
3990.hk,0.056
6055.hk,0.097
^HSI,0.045
