Ticker,Returns
0086.hk,-0.006
0435.hk,0.033
0496.hk,-0.121
0856.hk,0.085
1117.hk,0.0
1521.hk,0.197
1573.hk,1.109
1680.hk,-0.136
1797.hk,0.016
1890.hk,0.087
1905.hk,0.078
1907.hk,-0.02
1908.hk,0.042
1951.hk,0.271
2013.hk,0.118
2019.hk,-0.006
3692.hk,0.061
3868.hk,0.0
3877.hk,0.111
3990.hk,0.021
6055.hk,-0.02
^HSI,0.04
