Ticker,Returns
0086.hk,0.024
0435.hk,0.113
0496.hk,-0.162
0856.hk,0.005
1117.hk,-0.09
1521.hk,0.144
1573.hk,2.359
1680.hk,-0.022
1797.hk,-0.033
1890.hk,-0.058
1905.hk,-0.15
1907.hk,-0.031
1908.hk,0.079
1951.hk,0.2
2013.hk,-0.029
2019.hk,0.04
3692.hk,-0.096
3868.hk,0.033
3877.hk,0.21
3990.hk,0.086
6055.hk,0.142
^HSI,0.045
