Ticker,Returns
0086.hk,0.003
0435.hk,0.02
0496.hk,-0.053
0856.hk,-0.053
1117.hk,0.043
1521.hk,-0.017
1573.hk,3.054
1680.hk,-0.022
1797.hk,-0.014
1890.hk,-0.079
1905.hk,-0.087
1907.hk,-0.017
1908.hk,0.024
1951.hk,0.011
2013.hk,-0.106
2019.hk,0.003
3692.hk,-0.09
3868.hk,-0.014
3877.hk,0.028
3990.hk,0.025
6055.hk,-0.04
^HSI,0.018
