Ticker,Returns
0086.hk,-0.009
0435.hk,0.077
0496.hk,-0.16
0856.hk,0.058
1117.hk,-0.058
1521.hk,0.177
1573.hk,3.547
1680.hk,-0.102
1797.hk,-0.028
1890.hk,0.037
1905.hk,-0.026
1907.hk,-0.01
1908.hk,0.068
1951.hk,0.252
2013.hk,0.168
2019.hk,0.034
3692.hk,-0.037
3868.hk,0.0
3877.hk,0.232
3990.hk,0.083
6055.hk,-0.036
^HSI,0.059
