Ticker,Returns
0086.hk,-0.003
0435.hk,0.045
0496.hk,-0.065
0856.hk,-0.055
1117.hk,-0.059
1521.hk,0.222
1573.hk,1.862
1680.hk,-0.043
1797.hk,-0.008
1890.hk,-0.081
1905.hk,-0.151
1907.hk,-0.027
1908.hk,0.042
1951.hk,0.157
2013.hk,-0.034
2019.hk,0.0
3692.hk,-0.13
3868.hk,0.029
3877.hk,0.069
3990.hk,0.054
6055.hk,-0.047
^HSI,0.021
