Ticker,Returns
0086.hk,0.0
0435.hk,0.033
0496.hk,-0.011
0856.hk,0.037
1117.hk,0.042
1521.hk,0.19
1573.hk,0.681
1680.hk,0.0
1797.hk,0.032
1890.hk,-0.007
1905.hk,-0.078
1907.hk,-0.017
1908.hk,0.048
1951.hk,0.197
2013.hk,-0.065
2019.hk,-0.006
3692.hk,-0.084
3868.hk,-0.01
3877.hk,0.089
3990.hk,0.038
6055.hk,0.043
^HSI,0.006
