Ticker,Returns
0086.hk,0.003
0435.hk,0.075
0496.hk,-0.045
0856.hk,-0.03
1117.hk,-0.025
1521.hk,0.207
1573.hk,2.783
1680.hk,-0.011
1797.hk,-0.008
1890.hk,-0.065
1905.hk,-0.15
1907.hk,-0.024
1908.hk,0.047
1951.hk,0.162
2013.hk,-0.049
2019.hk,0.012
3692.hk,-0.109
3868.hk,0.014
3877.hk,0.089
3990.hk,0.108
6055.hk,-0.03
^HSI,0.032
