Ticker,Returns
0086.hk,0.036
0435.hk,0.109
0496.hk,-0.124
0856.hk,0.023
1117.hk,0.0
1521.hk,0.114
1573.hk,3.688
1680.hk,-0.011
1797.hk,-0.035
1890.hk,-0.073
1905.hk,-0.128
1907.hk,-0.01
1908.hk,0.067
1951.hk,0.146
2013.hk,-0.038
2019.hk,0.04
3692.hk,-0.049
3868.hk,-0.01
3877.hk,0.1
3990.hk,0.052
6055.hk,0.108
^HSI,0.06
