Ticker,Returns
0086.hk,-0.017
0435.hk,0.081
0496.hk,-0.142
0856.hk,0.034
1117.hk,-0.05
1521.hk,0.214
1573.hk,3.925
1680.hk,-0.102
1797.hk,-0.045
1890.hk,0.026
1905.hk,0.0
1907.hk,-0.003
1908.hk,0.061
1951.hk,0.187
2013.hk,0.152
2019.hk,0.047
3692.hk,-0.017
3868.hk,0.014
3877.hk,0.111
3990.hk,0.099
6055.hk,-0.026
^HSI,0.068
